text_a,label
往年你老爷们不在家，咱们越性请过姨太太来，大家赏月，却十分闹热.忽一时想起你老爷来，又不免想到母子夫妻儿女不能一处，也都没兴.及至今年你老爷来了，正该大家团圆取乐，又不便请他们娘儿们来说说笑笑.况且他们今年又添了两口人，也难丢了他们跑到这里来.偏又把凤丫头病了，有他一人来说说笑笑，还抵得十个人的空儿.可见天下事总难十全。,sad
"果然可听么？""众人笑道：“实在可听.我们也想不到这样，须得老太太带领着，我们也得开些心胸。",happy
林妹妹打园里来，为什么这么费事，还不来？,angry
妹妹身上好了？好些天不见了，盖着这劳什子做什么！,angry
奶奶要坐起到那边园里去，丫头们都按捺不住。,neutral
将我体己东西拿些给凤丫头，再拿些银钱交给平儿，好好的伏侍好了凤丫头，我再慢慢的分派。,neutral
皇天菩萨在上，我贾门史氏，虔诚祷告，求菩萨慈悲。我贾门数世以来，不敢行凶霸道。我帮夫助子，虽不能为善，亦不敢作恶。必是后辈儿孙骄侈暴佚，暴殄天物，以致合府抄检。现在儿孙监禁，自然凶多吉少，皆由我一人罪孽，不教儿孙，所以至此。我今即求皇天保佑：在监逢凶化吉，有病的早早安身。总有合家罪孽，情愿一人承当，只求饶恕儿孙。若皇天见怜，念我虔诚，早早赐我一死，宽免儿孙之罪。,happy
老太太放心。大哥虽则台站效力，也是为国家办事，不致受苦，只要办得妥当，就可复职。珍儿正是年轻，很该出力。若不是这样，便是祖父的余德，亦不能久享。,happy
家产一空，丈夫年老远出，膝下虽有琏儿，又是素来顺他二叔的，如今是都靠着二叔，他两口子更是顺着那边去了。独我一人孤苦伶仃，怎么好。,sad
今日旨意，将荣国公世职着贾政承袭。,neutral
二姑奶奶回来了。,happy
不怎么，只是心里烦得慌。何不趁他们喝酒咱们两个到珍大奶奶那里逛逛去。,angry
你们都是死人么！贼人进来你们不知道的么！,angry
去罢！明日问你！,angry
你打谅我是什么没主意恋火坑的人么？早有这样的心，只是想不出道儿来。,angry
四姑娘绞头发的念头还没有息呢。他这几天不是病，竟是怨命。奶奶隄防些，别闹出事来，那会子归罪我们身上。,angry
东府里不知干了什么，闹到如此地位。,angry
是了，我是死去过来的。,sad
太太叫我们进去，我们是做不得主的。况且也不好做主，只好劝去。若劝不住，只好由他们罢。咱们商量了写封书给琏二叔，便卸了我们的干系了。,angry
姑娘要行善，这也是前生的夙根，我们也实在拦不住。只是咱们这样人家的姑娘出了家，不成了事体。如今你嫂子说了准你修行，也是好处。却有一句话要说，那头发可以不剃的，只要自己的心真，那在头发上头呢。你想妙玉也是带发修行的，不知他怎样凡心一动，才闹到那个分儿。姑娘执意如此，我们就把姑娘住的房子便算了姑娘的静室。所有服侍姑娘的人也得叫他们来问：他若愿意跟的，就讲不得说亲配人，若不愿意跟的，另打主意。,neutral
大胆贼子，竟敢到重阳宫来撒野,angry
郭兄留神,neutral
这位不是祖师爷了罢我瞧不用磕头啦。,surprise
小杂种，你要害死道爷,angry
他小小年纪，入我门不过半年，怎能有此功力他既具此内力，适才比武就绝不该如此乱打，难道当真有诈么,surprise
全真门下弟子尹志平，奉师命拜见龙姑娘。,neutral
大家散开，不得在前辈面前无礼。,neutral
此事是非曲直，我们自当禀明掌教师祖，由他老人家秉公发落。请前辈将孩子交下罢。,neutral
这是我的弟子，爱打爱骂，全凭于我。不许师父管弟子，武林中可有这等规矩,neutral
臭杂毛，你作死么,angry
得罪,neutral
大伙儿快退,happy
你熏坏了我家姑娘的蜂子，怎生赔法，回头跟你算帐。,angry
郝师叔，追是不追,neutral
多谢龙姑娘赐药。,happy
阴进,neutral
尹师弟，此事你再抵赖也是无用。我去禀告丘师伯，凭他查究罢。,angry
甚么淫戒,angry
胡说八道，连我心中想甚么，你也知道了,angry
你心中所思，我自然不知，但你晚上说梦话，却不许旁人听见么你在纸上一遍又一遍书写小龙女的名字，不许旁人瞧见么,neutral
你想杀我灭口么只怕没这等容易。,angry
我会的你全懂，你会的我也都练过。要想杀我，休想啊休想。,angry
这两名贼道若是打到我姑姑身畔，那可糟啦,angry
你就是有三只手，也只有妙手偷香的本事，终难杀我。,neutral
三连环,neutral
妙啊，原来她在这里偷汉子。,surprise
嗯,neutral
你怎么啦,surprise
你胆敢弑师么,angry
杨过，你快扶你姑姑回去，跟我们瞎缠甚么,angry
且住,neutral
我同时斗他们两个，果然难胜，不如先杀了姓赵的，回头再来杀他。,neutral
你干什么,angry
志,neutral
我是王重阳的弟子。,neutral
马刘丘王四位师兄接到黄帮主的英雄帖，都说该当奉召，只是马师兄近来身子不适，刘师兄他们助他运功医治，难以分身，只有向黄帮主告罪了。,neutral
尹师弟，龙家那位不知会不会赏光,neutral
杨过是杨过这这小也来了,surprise
孙师叔、尹师弟，这小畜生假装不会武功，我是逼得无法，这才试他。倘若他硬挺到底，我一掌击毙了他，请你们在掌教师怕、丘师怕和我师父面前作个见证。,angry
好小子，这等好猾,happy
还说甚么,angry
哼，要朋我再干一场吗,angry
杨过，你欺师灭祖，已是不齿于人，今日再做这等禽兽之事，怎有面目立于天地之间赵某但教有一口气在，断不容你。,angry
自从那天在终南山的晚上，你和我这般亲热，我怎么还能是你的师父你虽不肯娶我为妻，在我心里，我早就是你的妻子了。,sad
那便怎地,angry
难道那晚过儿跟我亲热，却让这两个道士瞧见了,surprise
赵师兄，你日晚不断的折磨我，到底为了甚么,angry
你道我当真不知你是妒忌，是妒忌我那一刻做神仙的时光,angry
是啊，你自然一点也不后悔。你本来不用跟我说，可是你心中忍不住喜欢，非跟一个人说说不可。好啊，那我便天天跟你说，无时无刻不提醒你，但你怎么又怕听了呢,sad
咱们修道之士，一个把持不定，堕入了魔障，那便须以无上定力，斩毒龙，返空明。我不住提那小龙女的名字，是要你习听而厌，由厌而憎。这是助你修练的一番美意啊。,happy
我若不令这小杂种好好吃一番苦头，难消心头之恨，哼哼，只是,angry
你这叫做一厢情愿。咱们的玄门正宗，未必就及得上人家的旁门左道。,angry
好啊，你居然有胆子跟我动手。,surprise
给你这般日夜折磨，左右也是个死，不如今日让你杀了，倒也干脆。,angry
是谁,neutral
怎生逃命才好,fear
是你,neutral
快走，快走，她舍不得杀你呢,angry
好险，好险,happy
尹师弟，她此时若要杀死咱们二人，可说易如反掌，她定是另有奸恶阴谋。,neutral
罢了，罢了赵师哥，咱们反正逃不了，她要杀要剐，只索由她,angry
抢马咱们假装打架，别引起小龙女疑心。,neutral
这两匹马是谁的怎地在此处,surprise
他怕咱们一走，蒙古兵问饭铺子要人。,neutral
尹师弟，今日受了一天恶气，待会须得打他们个落花流水。,angry
这该死的小子不会侍候，道爷息怒,angry
尹师弟你,happy
从后门逃走,neutral
他不出手便好。,neutral
两位素不相识，何须动武如此身手，已是中土第一流剑士，且请坐下谈谈如何,neutral
国师爷，这两个道人偷盗军马，殴打官兵，多蒙国师爷出手,angry
啊，不错，不错你留了大胡子，我不认得你啦,happy
尹道长，你见过我们四王子么,neutral
老顽童,neutral
你们是哪个牛鼻子的门下,angry
弟子赵志敬叩见师叔祖。,neutral
这姑娘莫非是为两个道士而来,surprise
尹某死则死耳，何须托庇于旁人何况大师未必便能胜她。,neutral
我瞧这位尹道兄武功虽强，却还不及道兄，至于精明干练，更与道兄差得远了。掌教大任，该当由道兄接充才是。,neutral
赵道长，贵教得有今日规模，实在不易。老衲无礼，却要说马、刘、丘、王诸位道长见识太是胡涂，怎能将掌教的大任传之于尹道兄呢,angry
以这般声势，便要闯入大营一步也极不易，周师叔祖居然来去自如，将王旗盗去，本领之高实是人所难测。,surprise
倘若果如法王所言，三月后我得任掌教，那时声名扬于宇内，天下三千道观、八万弟子尽数听我号令，哼哼，要取杨过那小子的性命，自然是易如反掌。,neutral
我还是找他们去,angry
这千军万马之中却如何去寻那两个道士,sad
赵师兄，我和你回头阻挡敌人，让尹师兄脱身。,neutral
也不知天多高，地多厚，凭你这点儿微未道行就想挡住她,angry
尹师兄，你和赵师兄的武功，每年大较小较，我都见识过的，两位可说各有所长，难分高下。但说到胸中器量，那是不可同日而语了。,neutral
尹师兄，咱们是回重阳官去。难道这龙姑娘孤身一人，竟也敢涉险追来么,surprise
嗯,neutral
清和真人，您回来啦，大家等候多时了。,happy
师父和四位师伯叔已经闭关了么,neutral
待掌教之位落入我的手中，再瞧你们的嘴脸却又如何,angry
启禀掌教真人，有客到。,neutral
敝教掌教丘真人坐关，现由小道接任掌教，蒙古大汗的敕封，非对小道而授，小道不敢拜领。,neutral
大汗陛下玉音，丘真人为我成吉思汗所敬，年事已高，不知是否尚在人世。这敕封原本不是定须授给丘真人的，谁是全真教掌教，便荣受敕封。,neutral
此事体大，小弟不敢擅自作主，要聆听各位师兄的高见。,neutral
蒙古人灭金之后，若是与我大宋和好，约为兄弟之邦，咱们自然待以上国之礼。但今日蒙古军大举南下，急攻襄阳，大宋江山危在旦夕，你我都是大宋之民，岂能受敌国的敕封,angry
各位师兄且请安坐，听小弟一言。,happy
是了，咱们听掌教真人吩咐，他说受封便受封，不受便不受。大汗封的是他，又不是你我，吵些甚么,neutral
小弟无德无能，忝当掌教的重任，想不到第一天便遇上这件大事。,surprise
本教乃重阳祖师所创，至马真人、刘真人、丘真人而发扬光大。小弟继任掌教，怎敢稍违王马刘丘四真人的教训诸位师兄，眼下蒙古大军南攻襄阳，侵我疆土，杀我百姓。若是这四位前辈掌教在此，他们是受这敕封呢，还是不受,neutral
小弟才识庸下，不敢违背师训。又何况我罪孽深重，死有余辜。,sad
小弟微命实不足惜，但我教令誉，却不能稍有损毁。,happy
你败坏我教名誉，便想一死了事，甚么都不理了龙姑娘守在宫门之外，待会她进来理论，教咱们如何对答,angry
你叫我怎么办怎么办就算死了，也是不成。,sad
各位道兄，小道奉丘掌教之命，接任掌教，岂知突患急病，无法可治,neutral
此事来得突兀，难怪各位不明其中之理。我教眼前面临大祸，小道又做了一件极大的错事，此刻追悔莫及，纵然杀身以谢，也已难以挽救。,sad
人孰无过掌教师兄当真有甚差失，待五位师长开关之后，禀明领责便是。掌教让位之举，我们万万不能奉命。,neutral
掌教师兄便真要谦让，也须待五位师长开关之后，禀明而行，那才不误了大事。,neutral
两位不须争论：请听我一言。,neutral
请迸，请进,happy
你你竟敢如此,angry
祁志诚师弟，你看住这蒙古官儿。于道显师兄、王志谨师兄，你们带同三位师兄，快到后山玉虚洞去帮孙师兄守护，以防外敌骚扰五位师长静修。陈志益师弟，你带六个人防守前山；房志起师弟，你带六个人防守左山；刘道宁师弟，你带六人防守右山。,neutral
赵志敬背祖叛师，投降外敌，身负大罪，已非本教掌教。,neutral
李师哥，你解开我手上的绑缚，我冲出去禀告师长。,neutral
不错尹志平，你知罪了吗服不服了,angry
快下手，慢吞吞的于甚么,happy
啊哟,surprise
嗯,neutral
师父,neutral
龙姑娘，小心,happy
你何苦如此,angry
你何苦如此,angry
过儿对我如此深情，又曾立誓决不会变心。但他忽然决意和郭姑娘成亲，弃我如遗，了无顾惜，定是知悉了我曾受这厮所污。,sad
我重阳宫清修之地，今日各位来此骚扰，却是为何,angry
逆徒杨过，两位祖师爷跟你说话，你不跪下磕头，竟敢倨傲不理,angry
救姑姑的性命要紧，和这些牛鼻子道人相斗，胜败荣辱，何足道哉,angry
尹志平呢,neutral
但他舍命救我，你也别再难为他。总之，是我命苦。,sad
啊哟险些误了大事,sad
蒙古第一国师,neutral
老衲受封国师，是大汗和四王子殿下的恩典，老衲本是愧不敢当。,sad
那你就该避位让贤啊。,neutral
肥牛肉，大汉子抢不到的，我，想吃的。,happy
前辈可是姓周,surprise
凭这盘子飞来之势，我便不敢伸手去接，更何况单凭一指之力只消有半点摸不准力道的来势，连手腕也得折断了。却不知这少年是何来历,fear
我去也,happy
我们六人的功夫虽然不怎么样，在武林中总也挨得上是一流好手，六人合力抬一艘小船，原也算不了难事，可是,neutral
喂，喂，有客人来的你们快出来的。,neutral
老顽童拆屋放火，大大好的,happy
待会儿见到这鸟谷主，可要他知道我的厉害。,happy
我是矮子，这里的谷主却比我更矮。矮是你矮，武功却是看谁强。,sad
贵客小心了。,happy
那你祖宗见过杨贵妃么,surprise
尼马二兄，这老儿将咱们六人全不瞧在眼内，实是欺人太甚，,angry
小弟有一件不情之请，不知六位能予俯允否,sad
怎么,neutral
这谷主的阴阳双刃实是凌厉凶狠已极，也亏得这小子机变百出，竟然躲得过这许多恶招。,neutral
大师武功果然了得，不愧了蒙古第一国师的封号。,happy
好，我试试你两个圆圈圈。,neutral
这矮黑炭武功怪极，实是不可大意。但他力气再大，举了这块巨岩，却又支持得几时,neutral
阿婆星,neutral
如此再打下去，须败在这黑矮子手中，该当立时变计。幸好他独自先行挑斗，我下毒手尽快毙了他，僵尸鬼就不敢再上。杨龙二人身上有毒，那玉女素心剑法使不顺手。,neutral
原来两位在这儿切磋武功，真令小王大开眼界。,surprise
我命你们好好款待两位武爷，怎地竟如此无礼快快松绑。,angry
蒙古第二勇士,happy
蒙古第一勇士,happy
邪门，邪门,angry
降龙十八掌,neutral
见龙在田,neutral
潜龙勿用,neutral
小心他棒中放毒。,neutral
蒙古第一勇士,happy
过儿，快去抢马，我给你挡住敌人。,neutral
自然刺你,neutral
姑姑莫慌，我来助你,happy
郭靖郭大侠，老袖来访，你怎地不见客人,neutral
好险,happy
大武小武若不去自相残杀，此时我们三人联手，何惧这个贼秃,happy
尼摩兄，你守在这巷日，我进去赶那兔崽子出来。,neutral
我干么要听你号令,angry
小子，投降了罢,happy
我捉到了郭靖的，我是蒙古国第一大勇士的,happy
三只兔儿钻进了洞里，我要赶他们出来。,neutral
郭靖逃进了洞里么,neutral
冰魄银针,neutral
这小小的调虎离山之计，也想在老和尚面前行使。,neutral
小子骗人的，山后出口没有的，洞里郭靖和老婆还是的。,angry
坏贼秃，你明明中毒受伤，干么不跟我说，让我也上当的,angry
气舍穴,neutral
大椎穴,neutral
郭靖来了,happy
喂，小子，他们干甚么啊,angry
两人都不在啦，想是中毒之后，吓得远远逃走了。,fear
姑姑，姑姑,neutral
你到底放是不放,angry
曲泉穴,neutral
好，你救了我的，咱们怨仇便不算的。,happy
他不出手便好。,neutral
两位素不相识，何须动武如此身手，已是中土第一流剑士，且请坐下谈谈如何,neutral
绝情谷的新娘子，你好啊,happy
弟子赵志敬叩见师叔祖。,neutral
你说玉蜂针打完了，我怎会上这个当定是想诱我近前，另使古怪法道射我。,angry
站住的,happy
你们让是不让,angry
此时仇隙未成，她未必便施杀手。这全真教的掌教于我有甚好处，我何苦为他树此强敌,neutral
黄沙万里鞭法,neutral
使不得，这是诱敌之计。,neutral
天罗地网势,neutral
潇湘,neutral
不好,angry
小弟无能，给她走了,angry
有这么一个硬手作主将，咱们再从旁夹攻，必可取胜。,neutral
小妖女受伤啦,happy
尹兄，潇兄，一齐上啊,happy
七星聚会,neutral
尼摩兄，对付小妖女要紧。,fear
七星聚会,neutral
今日饶你一命，快快回天竺去罢。,happy
此剑如此威猛，大非寻常，剑身深黑之中隐隐透出红光，莫非竟是以玄铁制成这玄铁乃天下至宝，便是要得一两也是绝难，寻常刀枪剑乾之中，只要加入半两数钱，凡铁立成利器。他却从哪里觅得这许多玄铁再说，这剑倘若真是通体玄铁，岂非重达四五十斤，又如何使得灵便,surprise
他断了一臂，左手虽然厉害，右侧定有破绽，我专向他右边攻击，韧战久斗。他顾着小龙女的伤势，时候拖长了，心神定然不宁。,neutral
你是尼摩星,neutral
你的两条腿怎地如此奇怪从前没断之时，也是这般长么,surprise
哼,neutral
二妹，这黑矮子是蒙古的武土，功夫十分了得，我攻他左侧，你攻他右侧。,neutral
越女剑法,neutral
着,neutral
我叫你乖乖的跟我走,happy
谁也不许动的,angry
别怕用暗器打他。,neutral
姊妹，快走,happy
神庭穴,neutral
二妹身后定有高人暗中相助。我想当世有这功夫的，除了岳父之外，只有咱们外公、我恩师、一灯大师以及金轮法王他们五人。法王是蒙古国师，自不会和尼摩星为敌，一灯大师轻易不开杀戒，因此我猜不是外公，便是恩师了。二妹，你说助你的是谁,neutral
别怕，用暗器打他,neutral
这等功力，委实令人钦服。,happy
靖哥哥，你说是谁,neutral
英雄大宴明日便开，这人召聚江湖高手来到襄阳，有何图谋莫非是相助蒙古，不利于我么,neutral
羊太傅庙中芙儿、襄儿遇险，得逢高人暗中解救。靖哥哥说，当世只二人有此刚猛内力，但洪七公恩师已故，靖哥哥更加不是。难道邀集这些旁门左道之士来给襄儿祝寿的，并非那个杀死尼摩星的高手然则此人是谁,neutral
是过几，是过儿当真是他么,neutral
"林妹妹怎么不见？好个懒丫头！这会子还睡觉不成？""宝钗道：“你们等着，我去闹了他来。",angry
"还是这么高兴.""因打发人去到园里告诉：“有要逛的，只管初一跟了老太太逛去。",happy
宁国府第收拾齐全，回明了要搬过去.栊翠庵圈在园内，给四妹妹静养。,neutral
拜寿的挤破了门了，快拿面来我们吃。,neutral
你快去罢，瞧瞧巧姐儿去罢。,neutral
林丫头那孩子倒罢了，只是心重些，所以身子就不大很结实了.要赌灵性儿，也和宝丫头不差什么，要赌宽厚待人里头，却不济他宝姐姐有耽待，有尽让了。,neutral
据我们看来，宝二爷的学问已是大进了。,happy
张家虽系老亲，但近年来久已不通音信，不知他家的姑娘是怎么样的.倒是前日孙亲家太太打发老婆子来问安，却说起张家的事，说他家有个姑娘，托孙亲家那边有对劲的提一提.听见说只这一个女孩儿，十分娇养，也识得几个字，见不得大阵仗儿，常在房不出来的.张大老爷又说，只有这一个女孩儿，不肯嫁出去，怕人家公婆严，姑娘受不得委屈，必要女婿过门赘在他家，给他料理些家事。,neutral
只怕是搐风的来头。,neutral
二奶奶，牛黄有了.太太说了，叫二奶奶亲自把分两对准了呢。,neutral
我不过弄倒了药铞子，洒了一点子药，那丫头子又没就死了，值的他也骂我，你也骂我，赖我心坏，把我往死里糟踏.等着我明儿还要那小丫头子的命呢，看你们怎么着！只叫他们防着就是了。,angry
"正是.你们去看薛姨妈说起这事没有？""王夫人道：“本来就要去看的，因凤丫头为巧姐儿病着，耽搁了两天，今日才去的.这事我们都告诉了，姨妈倒也十分愿意，只说蟠儿这时侯不在家，目今他父亲没了，只得和他商量商量再办。",neutral
母亲叫问好。,happy
人说二奶奶利害，果然利害.一点儿都不漏缝，真正斩钉截铁，怪不得没有后世.这巧姐儿更怪，见了我好象前世的冤家似的.真正晦气，白闹了这么一天。,angry
我妈妈先叫我来请安，陪着老太太说说话儿。妈妈回来就来。,happy
我不大懂诗，听去倒是兰儿的好，环儿做得不好。都上来吃饭罢。,neutral
宝玉不到外头，恐他老子生气。,neutral
如今事已如此，东西已去不能复来。奶奶这样，还得再请个大夫调治调治才好。,sad
你见过了姥姥了没有？,neutral
你提起太太来，你还没有过去呢。我出去叫人带了你去见见，也不枉来这一趟。,neutral
刘姥姥，你好？什么时候来的？,neutral
我妹妹在你家辛辛苦苦当了好几年家，也没有什么错处，你们家该认真的发送发送才是。怎么这时候诸事还没有齐备！,angry
琏二爷回来了，颜色大变，说请太太回去说话。,neutral
大凡做个人，原要厚道些。看凤姑娘仗着老太太这样的利害，如今焦了尾巴梢子了，只剩了一个姐儿，只怕也要现世现报呢。,angry
你们年纪又大，放着弄银钱的事又不敢办，倒和我没有钱的人相商。,angry
但是二爷不在家，大太太作主，到底不知是那府里的。若说是对头亲，不该这样相看。瞧那几个人的来头，不像是本支王府，好像是外头路数如今且不必和姑娘说明，且打听明白再说。,neutral
孙女儿也大了，现在琏儿不在家，这件事我还做得主。况且是他亲舅爷爷和他亲舅舅打听的，难道倒比别人不真么！我横竖是愿意的。倘有什么不好，我和琏儿也抱怨不着别人！,neutral
太太别烦恼，这件事我看来是不成的。这又是巧姐儿命里所招，只求太太不管就是了。,neutral
巧姐儿终身全仗着太太。若信了人家的话，不但姑娘一辈子受了苦，便是琏二爷回来怎么说呢！,neutral
我可要给母亲报仇了。家里一个男人没有，上头大太太依了我，还怕谁！,angry
姑娘且慢着。大太太是你的亲祖母，他说二爷不在家，大太太做得主的，况且还有舅舅做保山。他们都是一气，姑娘一个人那里说得过呢。我到底是下人，说不上话去。如今只可想法儿，断不可冒失的。,angry
妞儿不用着急，我为你吃了大太太好些话，看来是扭不过来的。我们只好应着缓下去，即刻差个家人赶到你父亲那里去告诉。,neutral
后门上的人说，那个刘姥姥又来了。,neutral
太太的心里有什么事？,neutral
我早起在大太太跟前说的这样好，如今怎么样处呢？这都是你们众人坑了我了！,angry
如今且不用埋怨，想来死是不死的，必是平儿带了他到那什么亲戚家躲着去了。,sad
太太奶奶们大喜。,happy
