text_a,label
师父去哑！,angry
今日却该打唐三藏了。,neutral
孙行者，往那里走！还我人参树来！,angry
想是调问哩。,neutral
师父啊，不知师兄捣得是甚么鬼哩。,surprise
菩萨来了，快接快接！,happy
悟空，伸手来。,happy
造化，造化！几年家人都讲东土的唐和尚取大乘，他本是金蝉子化身，十世修行的原体。有人吃他一块肉，长寿长生。真个今日到了。,surprise
八戒、沙僧，悟空才说这里旷野无人，你看那里不走出一个人来了？,surprise
悟空！你走将来打谁？,angry
这猴着然无礼！屡劝不从，无故伤人性命！,angry
阿弥陀佛！西方真是福地！那公公路也走不上来，逼法的还念经哩。,happy
苦啊！你那时节，出了长安，有刘伯钦送你上路。到两界山救我出来，投拜你为师。我穿古洞，入深林，擒魔捉怪；收八戒，得沙僧，吃尽千辛万苦。今日昧着惺惺使糊涂，只教我回去，这才是鸟尽弓藏，兔死狗烹！罢，罢，罢！但只是多了那紧箍儿咒。,angry
猴头！执此为照，再不要你做徒弟了！如再与你相见，我就堕了阿鼻地狱！,angry
贤弟，你是个好人，却只要留心防着八戒詀语，途中更要仔细。倘一时有妖精拿住师父，你就说老孙是他大徒弟。西方毛怪，闻我的手段，不敢伤我师父。,neutral
徒弟呀，山路崎岖，甚是难走，却又松林丛簇，树木森罗，切须仔细，恐有妖邪妖兽。,neutral
悟能去化斋，怎么这早晚还不回？,angry
我弟子却没缘法哩！自离东土，发愿逢庙烧香，见佛拜佛，遇塔扫塔。那放光的不是一座黄金宝塔？怎么就不曾走那条路？塔下必有寺院，院内必有僧家，且等我走走。这行李、白马，料此处无人行走，却也无事。那里若有方便处，待徒弟们来，一同借歇。,neutral
好呆子啊！师父教你化斋，许你在此睡觉的？,surprise
都是你这呆子化斋不来，必有妖精拿师父也。,angry
兄弟啊，有福的只是有福。你看师父往他家去了，那放光的是座宝塔，谁敢怠慢？一定要安排斋饭，留他在那里受用。我们还不走动些，也赶上去吃些斋儿。,happy
碗子山波月洞,neutral
哥啊，他哄你哩，你几时又吃人肉哩？,angry
黄袍郎！,angry
师父！,happy
兄弟，你还不教下书哩，这才见了下书的好处。想是师父下了书，国王道：捎书人不可怠慢，一定整治筵宴待他。他的食肠不济，有你我之心，举出名来，故此着金牌来请。大家吃一顿，明日好行。,neutral
将朕亲用的御酒整瓶取来，权与长老送行。,neutral
师父！那黄袍怪拿住你时，我两个与他交战，只战个手平。今二哥独去恐战不过他。,neutral
哥哥，我来了。,happy
大王，不好了！那长嘴大耳的和尚，与那晦气脸的和尚，又来把门都打破了！,angry
沙僧，你且上前来与他斗着，让老猪出恭来。,neutral
唐僧乃上邦人物，必知礼义，终不然我饶了他性命，又着他徒弟拿我不成？噫！这多是我浑家有甚么书信到他那国里，走了风讯！等我去问他一问。,angry
沙和尚！你两个辄敢擅打上我们门来，可是这女子有书到他那国，国王教你们来的？,angry
是我一时粗卤，多有冲撞，莫怪莫怪。,angry
唐僧是个虎精！,surprise
我要回救沙僧，诚然是单丝不线，孤掌难鸣。罢，罢，罢！我且进城去见了师父，奏准当今，再选些骁勇人马，助着老猪明日来救沙僧罢。,angry
双晦气了！这亡人又不曾走路，怎么身上有汗，腿有青痕？想是歹人打劫师父，把马打坏了。,angry
你不跟唐僧取经去，却来这里怎的？想是你冲撞了师父，师父也贬你回来了？有甚贬书，拿来我看。,angry
实不瞒哥哥说，自你回后，我与沙僧保师父前行。只见一座黑松林，师父下马，教我化斋。我因许远，无一个人家，辛苦了，略在草里睡睡。不想沙僧别了师父，又来寻我。你晓得师父没有坐性，他独步林间玩景，出得林，见一座黄金宝塔放光，他只当寺院。不期塔下有个妖精，名唤黄袍，被他拿住。后边我与沙僧回寻，止见白马行囊，不见师父，随寻至洞口与那怪厮杀。师父在洞，幸亏了一个救星，原是宝象国王第三个公主，被那怪摄来者。他修了一封家书，托师父寄去，遂说方便，解放了师父。到了国中，递了书子，那国王就请师父降妖，取回公主。哥啊，你晓得，那老和尚可会降妖？我二人复去与战。不知那怪神通广大，将沙僧又捉了，我败阵而走，伏在草中。那怪变做个俊俏文人入朝，与国王认亲，把师父变作老虎。又亏了白龙马夜现龙身，去寻师父。师父倒不曾寻见，却遇着那怪在银安殿饮酒。他变一宫娥，与他巡酒舞刀，欲乘机而砍，反被他用满堂红打伤马腿。就是他教我来请师兄的，说道：‘师兄是个有仁有义的君子，君子不念旧恶，一定肯来救师父一难。’万望哥哥念一日为师、终身为父之情，千万救他一救！,neutral
那不是黄袍怪家？沙僧还在他家里。,surprise
那汉子，我与你没甚相干，怎么把我儿子拿去？他老子利害，有些差错，决不与你干休！,angry
孙悟空,neutral
沙兄弟，心忍！心忍！,angry
不好了，不好了！天上掼下两个人来了！,fear
师兄，有妖精，留几个儿我们打耶。,neutral
师父啊，你是个好和尚，怎么弄出这般个恶模样来也？你怪我行凶作恶，赶我回去，你要一心向善，怎么一旦弄出个这等嘴脸？,angry
悟空！你从那里来也？,surprise
我若把功曹的言语实实告诵师父，师父他不济事，必就哭了；假若不与他实说，梦着头，带着他走，常言道乍入芦圩，不知深浅。倘或被妖魔捞去，却不又要老孙费心？且等我照顾八戒一照顾，先着他出头与那怪打一仗看。若是打得过他，就算他一功；若是没手段，被怪拿去，等老孙再去救他不迟，却好显我本事出名。,neutral
沙和尚，歇下担子，拿出行李来，我两个分了罢！,neutral
这呆子！石头又不是人，又不会说话，又不会还礼的，唱他喏怎的，可不是个瞎帐？,angry
悟空！怎么悟能这番巡山，去之久而不来？,surprise
兄弟，你既拿了八戒，断乎就有唐僧。再去巡巡山来，切莫放过他去。,happy
师父救人！,happy
也罢，也罢。我还走得路，将马让与你骑一程，到你上宫，还我马去罢。,sad
你这个泼魔，怎么敢来惹我？你也问问老孙是几年的人儿！你这般鬼话儿，只好瞒唐僧，又好来瞒我？我认得你是这山中的怪物，想是要吃我师父哩。我师父又非是等闲之辈，是你吃的！你要吃他，也须是分多一半与老孙是。,angry
师父偌大年纪，再不晓得事体。这等远路，就是空身子也还嫌手重，恨不得捽了，却又教我驮着这个妖怪！莫说他是妖怪，就是好人，这们年纪，也死得着了，掼杀他罢，驮他怎的？,angry
哥哥！这和尚都拿来了！,angry
拿来我看。,neutral
师父啊！想当时你到两界山揭了压帖，老孙脱了大难，秉教沙门，感菩萨赐与法旨，我和你同住同修，同缘同相，同见同知，乍想到了此处遭逢魔障，又被他遣山压了。可怜，可怜！你死该当，只难为沙僧、八戒与那小龙化马一场！这正是树大招风风撼树，人为名高名丧人！,sad
二哥好啊！吊出笑来也！,happy
兄弟，把唐僧与沙僧、八戒、白马、行李都送还那孙行者，闭了是非之门罢。,neutral
贤弟，我与你递个锺儿。,neutral
妖精，你且莫哭，等老猪讲与你听。先来的孙行者，次来的者行孙，后来的行者孙，返复三字，都是我师兄一人。他有七十二变化，腾那进来，盗了宝贝，装了令弟。令弟已是死了，不必这等扛丧，快些儿刷净锅灶，办些香蕈、蘑菇、茶芽、竹笋、豆腐、面筋、木耳、蔬菜，请我师徒们下来，与你令弟念卷受生经。,neutral
兄弟，妖精又请救兵来也。,happy
沙和尚，你出去看你师兄胜负如何。,neutral
金角大王！,happy
徒弟啊，你看那里山势崔巍，须是要仔细提防，恐又有魔障侵身也。,neutral
唐老爷，请方丈里坐。,neutral
徒弟。,neutral
师兄此言虽当，只说的是弦前属阳，弦后属阴，阴中阳半，得水之金；更不道：,neutral
徒弟！徒弟！,happy
不可搅扰僧人，出来乱走。待我成功之后，共汝等同行。,happy
凭你怎生裁处？,angry
徒弟，看甚么？,neutral
陛下，你不知那世里冤家，今生遇着他，暗丧其身，抛妻别子，致令文武不知，多官不晓！可怜你妻子昏蒙，谁曾见焚香献茶？,sad
就去快来。,happy
师父。,neutral
那和尚，不要这等惊疑，这本是乌鸡国王，乃汝之真主也。三年前被怪害了性命，是老孙今夜救活，如今进他城去，要辨明邪正。若有了斋，摆将来等我们吃了走路。,neutral
和尚们不必远送，但恐官家有人知觉，泄漏我的事机，反为不美。快回去！快回去！但把那皇帝的衣服冠带，整顿干净，或是今晚明早，送进城来，我讨些封赡赏赐谢你。,neutral
你就慢说些儿，却不稳住他了？如今他驾云逃走，却往何处追寻？,angry
徒弟莫打，是我！,happy
你这夯货怎的？如今有两个师父，你有得叫，有得应，有得伏侍哩，你这般欢喜得紧！,happy
我要再去，当面打他，他却有些怕我，只恐他又走了。等我老孙跳高些，与他个捣蒜打，结果了他罢。,neutral
孙悟空，且休下手！,happy
兄弟们，不要走了，妖怪来矣。,happy
我等唐僧在此，望见他离不上三里，却怎么这半晌还不到？想是抄下路去了。,surprise
你说妖精又来，如何又请走路？,sad
八戒！,happy
兄弟们，我等自此就该散了！,angry
兄弟们放心，再不须思念，师父决不伤生，妖精与老孙有亲。,happy
兄弟，你看那壁厢有石崖磷磷，想必是妖精住处了。我等从众商议，那个管看守行李马匹，那个肯跟我过去降妖？,fear
你这呆子，全无人气！你就惧怕妖火，败走逃生，却把老孙丢下，早是我有些南北哩！,angry
兄弟，你笑怎么？你好道有甚手段，擒得那妖魔，破得那火阵？这桩事，也是大家有益的事。常言道，众毛攒毬。你若拿得妖魔，救了师父，也是你的一件大功绩。,happy
兄弟。,neutral
师兄，可惜了你，亿万年不老长生客，如今化作个中途短命人！,sad
师父啊！,happy
哥哥，且休烦恼，我们早安计策，去那里请兵助力，搭救师父耶？,neutral
不好，不好！这阵风凶多吉少。想是猪八戒走错路也。,fear
哥啊，这半日方回，如何这等哂笑，想救出师父来也？,angry
大圣，那里去？,surprise
哥哥，你怎么去请菩萨，此时才来！焦杀我也！,angry
师父吃苦了。,sad
这师父原来只是思乡难息！若要那三三行满，有何难哉！常言道，功到自然成哩。,happy
徒弟，这水怎么如此浑黑？,surprise
徒弟，有船来了。叫他渡我们过去。,neutral
怎么好？老师父步步逢灾，才脱了魔障，幸得这一路平安，又遇着黑水迍邅！,happy
扑,neutral
是甚人在此打我门哩！,angry
这怪物是我的对手，枉自不能取胜，且引他出去，教师兄打他。,neutral
哥哥，这怪物无礼。,angry
大圣，黑水河河神叩头。,happy
贤太子，好生捉怪，我上岸去也。,neutral
这泼邪果然无状！且不要教孙大圣与你对敌，你敢与我相持么？,angry
你这厮不遵旨令，你舅爷原着你在此居住，教你养性存身，待你名成之日，别有迁用。你怎么强占水神之宅，倚势行凶，欺心诳上，弄玄虚，骗我师父、师弟？我待要打你这一棒，奈何老孙这棒子甚重，略打打儿就了了性命。你将我师父安在何处哩？,angry
泼邪畜！你如今不吃我了？,angry
悟空，是那里这等响振？,surprise
雨顺风调，愿祝天尊无量法；河清海晏，祈求万岁有余年。,happy
哥哥，你还不曾睡哩？,angry
还不曾尝着甚么滋味就打！,angry
哥呀，要得紧，又来祷告了。,happy
徒弟徒弟，伏侍我倒换关文去来。,neutral
摆驾，寡人亲上五凤楼观看。,neutral
先生那里去？,surprise
兄弟，仔细看着师父，再莫与老孙替身说话。,neutral
不好了！师父羊儿风发了。,fear
贫道先猜，是一颗仙桃。,neutral
陛下，小和尚会砍头。,angry
开刀！,angry
恕大胆，屡次占先了。,happy
师父，不是这般祝了。沙和尚，你替我奠浆饭，等我祷。,neutral
罢了，来到尽头路了！,sad
徒弟啊，似这等怎了？,angry
妖怪来了，妖怪来了！,fear
这泼物，十分不善！我朝朝教诲，日日叮咛。古人云，不教而善，非圣而何！教而后善，非贤而何！教亦不善，非愚而何！汝等这般撒泼，诚为至下至愚之类！走进门不知高低，唬倒了老施主，惊散了念经僧，把人家好事都搅坏了，却不是堕罪与我？,angry
怎么供献？还是捆了去，是绑了去？蒸熟了去，是剁碎了去？,neutral
师兄，今夜更冷，想必河冻住也。,neutral
师父啊，常言道，千日吃了千升米。今已托赖陈府上，且再住几日，待天晴化冻办船而过，忙中恐有错也。,neutral
师父，难行！,sad
师父，你横此在马上。,angry
师父何在？,sad
兄弟，你两个议定，那一个先下水。,neutral
二哥，你是怎么说？不好生走路，就跌在泥里，便也罢了，却把大哥不知跌了那里去了！,angry
水鼋之第,neutral
八戒！,happy
泼怪物！送我师父出来！,angry
那怪物休得浪言！古人云，口说无凭，做出便见。不要走！且吃我一杖！,angry
小的们，紥住在此，等我赶上这厮，捉将来与汝等凑吃哑！,angry
来了，来了！,happy
兄弟们，辛苦啊。,happy
二哥，这怪物惧怕之甚，闭门不出，我和你且回上河崖，再与大哥计较去来。,neutral
兄弟，那话儿怎么不上来？,angry
师兄性急，不知在南海怎么乱嚷乱叫，把一个未梳妆的菩萨逼将来也。,angry
菩萨，既然如此，且待片时，我等叫陈家庄众信人等，看看菩萨的金面。一则留恩，二来说此收怪之事，好教凡人信心供养。,neutral
老爷不依小人劝留，致令如此受苦。,angry
老鼋，慢慢走啊，歪一歪儿，就照头一下！,neutral
徒弟。,neutral
既不可入，我却着实饥了。,sad
师父，这所在想是公侯之宅，相辅之家。前门外无人，想必都在里面烘火。你们坐着，让我进去看看。,neutral
师父啊，我自为人，也穿了几件背心，不曾见这等纳锦的。你不穿，且待老猪穿一穿，试试新，晤晤脊背。等师兄来，脱了还他走路。,angry
你是那方和尚？怎么这般胆大，白日里偷盗我的衣服？,angry
不知是那个小妖不仔细，失了火，致令如此！,angry
你是摆渡的？,angry
取钵盂舀些水来我吃。,neutral
婆婆，是必烧些热汤与我师父，我们谢你。,happy
徒弟啊！似此怎了？,angry
你好仔细看着师父，若这家子无礼，侵哄师父，你拿出旧时手段来，装掞虎唬他，等我取水去。,angry
沙和尚。,neutral
汝等女流之辈，敢伤那个？,angry
你将桶索拿了，且在一边躲着，等老孙出头索战。你待我两人交战正浓之时，你乘机进去，取水就走。,neutral
你是甚人，敢来取水！,angry
呆子，几时占房的？,angry
师父啊，切莫出风地里去。怕人子，一时冒了风，弄做个产后之疾。,neutral
远来的使客，不可擅入城门。请投馆驿注名上簿，待下官执名奏驾，验引放行。,neutral
你这猴头，弄杀我也！怎么说出这般话来，教我在此招婚，你们西天拜佛，我就死也不敢如此。,angry
好自在！好现成呀！这个弄不成，这个弄不成！吃了喜酒进亲才是！,happy
看添换来！拿大觥来！再吃几觥，各人干事去。,angry
陛下，多蒙盛设，酒已彀了。请登宝殿，倒换关文，赶天早，送他三人出城罢。,neutral
女王不必远送，我等就此拜别。,happy
唐御弟那里走！我和你耍风月儿去来！,angry
是甚人来抢师父去了？,angry
毒敌山琵琶洞,neutral
孽畜无礼！,angry
利害，利害！,happy
二哥且休取笑。如今天色晚矣，大哥伤了头，师父又不知死活，怎的是好！,sad
这等说，便我们安歇不成？莫管甚么黄昏半夜，且去他门上索战，嚷嚷闹闹，搅他个不睡，莫教他捉弄了我师父。,angry
我这头疼了一会，到如今也不疼不麻，只是有些作痒。,sad
怎的说？,neutral
大哥，那妈妈来得近了，等我问他个信儿，看这个是甚妖精，是甚兵器，这般伤人。,neutral
兄弟放心，师父有救星了。,happy
二哥起来，大哥,neutral
有累有累！改日赴宫拜酬。,happy
师父往那里去？错走路了。,neutral
散了伙也！,angry
师父推了干净，他打时却也没有我们两个。,angry
我们到那里借宿去。,neutral
请来，请来。,neutral
老官儿，似这等不良不肖奸盗邪淫之子，连累父母，要他何用！等我替你寻他来打杀了罢。,angry
那厮领众来了，知得汝等在此，意欲图害，我老拙念你远来，不忍伤害，快早收拾行李，我送你往后门出去罢！,angry
师父请起。,neutral
徒弟，自五更时出了村舍，又被那弼马温着了气恼，这半日饥又饥，渴又渴，那个去化些斋来我吃？,angry
师父，你自在着，等我去催水来。,neutral
八戒,neutral
不消讲，不消讲！这还是孙行者赶走的余党，来此打杀师父，抢了行李去了！,angry
苦命的师父！,sad
老母亲，我等是东土唐朝差往西天去者，师父有些不快，特拜府上，化口热茶汤，与他吃饭。,neutral
那个去讨行李？,angry
师兄，师父的关文你念他怎的？,angry
贤弟，此论甚不合我意。我打唐僧，抢行李，不因我不上西方，亦不因我爱居此地。我今熟读了牒文，我自己上西方拜佛求经，送上东土，我独成功，教那南赡部洲人立我为祖，万代传名也。,neutral
我老沙行不更名，坐不改姓，那里又有一个沙和尚！不要无礼！吃我一杖！,angry
沙悟净，你不保唐僧取经，却来此何干？,angry
大哥不必这等藏头露尾，先去安根，待小弟与你一同走。,neutral
沙僧，你既助不得力，且回复师父，说我等这般这般，等老孙与此妖打上南海落伽山菩萨前辨个真假。,neutral
那里走！此间可是争斗之处？,surprise
当时只说是孙悟空打我一棍，抢去包袱，岂知却是妖精假变的行者！,surprise
你这几日往何处讨盘缠去的？,angry
等我去认认看。,neutral
二位住手，我同你到师父面前辨个真假去。,neutral
沙僧，你既到水帘洞，看见假八戒挑着行李，怎么不抢将来？,neutral
大圣有何事，闹我幽冥？,angry
如今正是秋天，却怎返有热气？,sad
你是那里来的怪人？在我这门首何干？,angry
敢问公公，贵处遇秋，何返炎热？,neutral
师父，师兄来了！来了！,happy
脚底烙得慌！,fear
悟空，如何了呀！,surprise
悟净！那壁厢是谁神兵来也？,surprise
老孙若不与你，恐人说我言而无信。你将扇子回山，再休生事。看你得了人身，饶你去罢！,angry
师父，那座城池，是一国帝王之所。,neutral
哥哥，你得了本身也！,angry
这一席聊表圣僧获怪之功。,neutral
话不虚传！今日方知有此辈神仙活佛！,surprise
万岁，孙猪二老爷擒贼获宝而来也。,happy
龙婆能人言语否？,neutral
师父，这去处远哩！,neutral
长！,happy
此地少吉多凶，不宜久坐。,neutral
师父，师父！你在那方言语也？,angry
师父，你怎么得到此也？,neutral
悟空，那座山也不知有多少高，可便似接着青天，透冲碧汉。,neutral
师父，那去处是便是座寺院，却不知禅光瑞霭之中，又有些凶气何也。观此景象，也似雷音，却又路道差池。我们到那厢决不可擅入，恐遭毒手。,fear
唐僧，你自东土来拜见我佛，怎么还这等怠慢？,angry
师父,neutral
那里去！吾来也！,angry
老孙来了！,happy
徒弟，这些神圣困于何所？,neutral
这和尚盐酱口！说妖精，妖精就来了！,angry
兄弟们！风过了，起来看！,happy
慢来，慢来！有吾在此！,happy
若有情，快早送些饭来与我师弟接力。,happy
徒弟们，你看那是甚么去处？,surprise
不要撞祸！低着头走！,happy
茶饭易煮，蔬菜不好安排。,neutral
你可成个人！哄我去买素面、烧饼、馍馍我吃，原来都是空头！又弄旋风，揭了甚么皇榜，暗暗的揣在我怀里，拿我装胖！这可成个弟兄！,angry
这猢狲活活的折杀也！怎么这许多官员礼拜，更不还礼，也不站将起来！,angry
请神僧老爷进晚斋。,happy
哥哥制何药？赶早干事。我瞌睡了。,neutral
师兄还用那几十味？,angry
你再去把我们的马尿等半盏来。,neutral
师兄，你岂不知？我本是西海飞龙，因为犯了天条，观音菩萨救了我，将我锯了角，退了鳞，变作马驮师父往西天取经，将功折罪。我若过水撒尿，水中游鱼食了成龙；过山撒尿，山中草头得味，变作灵芝，仙僮采去长寿。我怎肯在此尘俗之处轻抛却也？,angry
适间允他天落之水，才可用药，此时急忙，怎么得个雨水？我看这王，倒也是个大贤大德之君，我与你助他些儿雨下药，如何？,neutral
哥啊，果是好妙药！今来酬谢，乃兄长之功。,happy
用得当，用得当！猪长老再饮一杯。,happy
陛下原来是这等惊忧！今遇老孙，幸而获愈，但不知可要金圣宫回国？,surprise
兄弟们，不要怕得，我和你认他一认，看是什么妖精。,happy
沙僧，你可认得他？,neutral
陛下，才那妖精，他称是赛太岁部下先锋，来此取宫女的。他如今战败而回，定然报与那厮，那厮定要来与我相争。我恐他一时兴师帅众，未免又惊伤百姓，恐唬陛下。欲去迎他一迎，就在那半空中擒了他，取回圣后。但不知向那方去，这里到他那山洞有多少远近？,neutral
师父，这条路平坦无邪，因何不走？,neutral
不好，不好！师父造化低了！,angry
师父原来是典当铺里拿了去的。,surprise
哥哥，我的头可肿、脸可青么？,angry
哥啊，只说经好取，西方路上虫儿也欺负人哩！,angry
师父，你是要来这里吊了耍子，不知作成我跌了多少跟头哩！,angry
去了，去了！,angry
徒弟，你看那是个甚么去处？,surprise
师父，那所在也不是王侯第宅，也不是豪富人家，却象一个庵观寺院，到那里方知端的。,neutral
童儿，有甚客来了，这般忙冗？,surprise
老师父莫怪，适间去后面吩咐小徒，教他们挑些青菜萝卜，安排一顿素斋供养，所以失陪。,neutral
女菩萨息怒，我本是东土大唐钦差御弟唐三藏大徒弟孙悟空行者。因往西天，行过黄花观歇马。那观中道士，不知是个甚么妖精，他与七个蜘蛛精，结为兄妹。蜘蛛精在盘丝洞要害我师父，是我与师弟八戒、沙僧救解得脱。那蜘蛛精走到他这里，背了是非，说我等有欺骗之意。道士将毒药茶药倒我师父师弟共三人，连马四口，陷在他观里。惟我不曾吃他茶，将茶钟掼碎，他就与我相打。正嚷时，那七个蜘蛛精跑出来吐放丝绳，将我捆住，是我使法力走脱。问及土地，说他本相，我却又使分身法搅绝丝绳，拖出妖来，一顿棒打死。这道士即与他报仇，举宝剑与我相斗。斗经六十回合，他败了阵，随脱了衣裳，两胁下放出千只眼，有万道金光，把我罩定。所以进退两难，才变做一个鲮鲤鳞，从地下钻出来。正自悲切，忽听得你哭，故此相问。因见你为丈夫，有此纸钱报答，我师父丧身，更无一物相酬，所以自怨生悲，岂敢相戏！,neutral
却怎么好，却怎么好,sad
徒弟们，收拾去罢。,neutral
你不回话，却蹲在那里怎的？,angry
他就是妖怪，故意狐假虎威的来传报，恐唬我们哩。,neutral
适才那个老儿，原是太白星来与我们报信的。,neutral
师父啊！当年皈正，蒙观音菩萨劝善，脱离天灾，我与你苦历诸山，收殄多怪，降八戒，得沙僧，千辛万苦，指望同证西方，共成正果。何期今日遭此毒魔，老孙误入于此，倾了性命，撇你在半山之中，不能前进！想是我昔日名高，故有今朝之难！,sad
师父，我来了！,happy
八戒，你怎么这等狼狈？悟空如何不见？,angry
