text_a,label
打把大剪刀来剪我拂尘，亏你们这些娃娃想得出。我就坐在这里，等你们剪刀打好，再交手不迟。,angry
这女子中了我一掌，居然还能坐得起，却也好生了得。,happy
黄药师欺世盗名，就靠多收徒弟，恃众为胜。哼他这些弟子之中，又有哪一个是真正有用的,angry
桃花岛主，弟子众多，以五敌一，贻笑江湖,happy
你干么烧了我这张纸,angry
哼，铜尸陈玄风，听说是给一个小儿一刀刺死的那有什么厉害了说甚么刀枪不入，胡吹大气,angry
有这等事么我却不知。桃花岛主三弟子曲灵风轻功神妙，劈空掌凌厉绝伦。,surprise
奇门遁甲又有何用他在太湖边上起造一座归云庄，江湖上好汉说得奥妙无穷，可是给人一把火烧成了白地，他自己从此也无下落，多半就是给这把火烧死了。,sad
你这道姑胡说八道，桃花岛主的弟子个个武艺精湛，焉能尽皆为人所害你欺我乡下人不知世事么,angry
纵然他们多了一个帮手，这老铁匠是残废之人，又济得甚事,sad
你既已给帅父逐出门墙，却还依恋不舍，岂非无聊之极今日我要杀这三个小娃娃和一个傻女人。你站在一旁瞧热闹罢。,angry
黄老邪一代宗师，果然大有过人之处。,happy
冯铁匠，你慢慢想师父教的功夫便是，用不着手忙脚乱。,neutral
冯铁匠。你来罢,neutral
你这位仙姑，请你别再骂我恩师，也别跟我师妹为难，你饶了我这苦命的老铁匠罢,angry
李莫愁，你为甚么骂桃花岛主不忠不孝、不仁不义,angry
我几时骂过啦,angry
金鸡独立,neutral
李莫愁，你骂桃花岛主招摇撞骗，是个无耻之徒，我瞧你自己才无耻,angry
若再上前搏斗，这件衣衫又会烧毁，这口气只好咽下再说。,sad
若非你失了兵刃，那么时刻一久，便可胜我。,neutral
这些人死无对证，更说甚么黄老邪的功夫也只如此。,angry
且慢,neutral
罢了，罢了,angry
傻蛋你好口才啊，连我师父也给你吓走了。,surprise
这大剪刀是冯铁匠给我打的，原本要用以剪断李莫愁的拂尘，怎么这僵尸竟在夜中偷偷摸了去，我可半点也没知觉,surprise
你的胡子功再厉害，也决强不过李莫愁的拂尘去。,neutral
这谷主阴险狠辣，武功定是远在矮子之上，我不胜其徒，焉能敌师,neutral
师姊，师姊，这婴儿大有干连，你抱去作甚,neutral
玉女心经,neutral
兀那婆娘，快放下孩儿，饶你性命，再不听话，可莫怪大和尚无情了。,angry
啊哟,surprise
小杨过，这一手耍得可俊,happy
怎地相隔并无多日，这小子武功已练到了如此地步,surprise
李师伯，你快助我打退秃贼，别的慢慢再说不迟。,neutral
小龙女也叫他师姊，这女人的确是他师怕，何以又不出手相助其中必有诡计须得尽快伤了这小子，抢过婴儿。,neutral
这小子武功大进，正好假手和尚除他，否则日后便不可复制。,neutral
郭伯母当年讲三国故事，说道其时曹魏最强，蜀汉抗曹，须联孙权。,neutral
李师伯，快抱了孩子逃走，让我挡住贼秃,fear
李师怕，你小心和尚这个轮子，被我削破的口子上染有剧毒，莫给他扫上了。,fear
过儿，用毒剑刺这和尚。,neutral
李师伯，不用走啦这贼秃身中剧毒，活不多久了。,fear
李师伯，是我,neutral
我去瞧瞧这山洞是否另有出口。,neutral
你心疼么,sad
冰魄银针,neutral
我已有退敌之计，你哄着孩子别哭。,neutral
李师伯，那贼秃走了，咱们并肩往外。,neutral
啊哟,surprise
喂，小子，他们干甚么啊,angry
嗯，他定是想骗我出去，夺我解药。,neutral
你快将针拔去，咱们呆在这儿干么,angry
师妹呢她连自己孩子饿死也不理么,angry
不错，我是决意要娶姑姑的。但我们尚未成亲，何来孩子你嘴里放干净些。,happy
你骂我不要紧，但你出言辱我师父，今日跟你拚了。,angry
你伤了孩子么,angry
哼，中了我银针之毒，便算逃走，又怎逃得远你将洞口的针拔掉，放在我面前。,angry
你将孩子抱到哪里去,neutral
你先得给她吃奶啊。,neutral
却到哪里找奶去给她吃饭成不成,sad
你瞧她有没有牙齿,surprise
孩子饿了，你喂她吃饱罢。,neutral
我叫你喂我的孩子吃奶，你没听见么谁教你抱自己儿子了,angry
天下哪有如此横蛮女子,surprise
咦,neutral
且慢,neutral
抓住了，可别弄死。,neutral
李师伯，你快用树皮结两条绳索，将它四条腿缚住。,neutral
你放她在这儿睡罢,angry
天快黑了，今晚怎么办,sad
李师伯，你安睡罢，我在洞外给你守夜。,happy
你到哪里去啦这儿有个孤魂野鬼，未来往往的哭个不停，惹厌得紧。,angry
原来是个疯子，快逐走他，莫吵醒了孩子。,angry
三娘，针上剧毒厉害无比，如何吸得,neutral
他与李莫愁有杀妻大仇，只要一照面，非拚个你死我活不可。两人动上手便是绝招杀着，我未必能护得住婴儿。,neutral
姑姑,neutral
傻孩子，大丈夫何患无妻姓郭的女孩子对你们既无真心，又何必牵挂于她咱父子眼前的第一件大事，却是甚么,angry
快些引开他们三人，这话给李师伯听见了可大大不妙。,neutral
你怎地叫她师伯,angry
两位小武公子，适才见你们行事，也算得是多情种子，不似那些无情无义的薄幸男人可恶。瞧在这个份上，今日饶你们不死，给我快快去罢,angry
李师伯，孩子给我,neutral
你敢来抢我手臂一紧，瞧孩子活是不活,angry
啊哟,surprise
你抱住我干么救他们的伤要紧啊。,fear
是啊，快情郭伯伯过来，我正要跟他说。,neutral
这李莫愁是你师伯，是不是你们本来一齐躲在山洞之中，是不是,neutral
你师父亲口跟朱伯伯说，你与李莫愁同在那荒谷之中，请朱伯伯将我爹爹的汗血宝马送去借给你，好让你抱我妹妹赶到绝情谷去,neutral
我那未过门的妻子,sad
赵师兄，这女子是谁,surprise
此时仇隙未成，她未必便施杀手。这全真教的掌教于我有甚好处，我何苦为他树此强敌,neutral
上天梯,neutral
难道那小女孩已从李莫愁手中抢回来了怎么她又说这时还有命么,surprise
这位想必是赤练仙子李道长了，幸会幸会,happy
小妹久慕郭夫人大名，今日得见芳颜，实慰平生。,happy
原来她竟是如此的一个美貌女子,surprise
郭夫人是天下第一大帮丐帮前任帮主，武林中群伦之首，小妹真是相见恨晚，,neutral
说来惭愧，郭夫人可莫见笑。,sad
龙姑娘没有怀孕，怎会有私生女儿这明明是我女儿，她当面谎言欺诈，是何用意,angry
这孩儿的父亲么说起来更是气人，却是我师妹的徒儿杨过。,angry
她如只是喜爱小儿，随手抱她一抱，何必如此心神震荡此中定然有诈。,neutral
郭夫人，你要助杨过抢这孩儿么,neutral
郭大侠夫妇威名震于江湖，小妹一直钦佩得紧，今日得见施展身手，果然名下无虚。小妹此刻有事，便此拜别。,happy
缠,neutral
每次与人相斗，倒是抱着孩儿的占了便宜。,neutral
她是当真不知这是我的女儿，还是装假可须得先试她出来。,neutral
郭夫人你在有侠名，却对这小小婴儿也施辣手，岂不可卑,angry
乖女莫惊我要救你，只得如此。,sad
当今女流英杰，武林中只称李道长和小妹二人。此刻有缘相逢，何不一分高下,happy
江湖上多称郭靖夫妇仁义过人，但瞧她对一个婴儿也如此残忍，可见传闻言过其实。,surprise
她若打我不过，便会向孩儿突下毒手，分我心神。,neutral
瞧这女魔头的神情，对我襄儿居然甚为爱惜，襄儿在她手中，纵然一时抢不回来，也无大碍，却不可冒险轻进，反使襄儿遭难。,neutral
弹指神通,neutral
你对这孩儿如此牵肚挂肠，旁人不知，还道还道是你的哈哈,angry
郭夫人这便请上罢,neutral
江湖上称道郭夫人多智，果然名不虚传。,happy
是啊。,neutral
啊，我当真胡涂了，早就该想到此事。她今日跟我缠个没了没完，原来是为了这四句话。,surprise
你也休得忒也托大，桃花岛的武功我见得多了，也不过如此而已，没甚么了不起。,angry
难道她己对孩儿施了毒手。,sad
只有先打退敌人，然后把棘藤一条条自外而内的移去，再抱婴儿。这时如莽撞乱闯，敌人占了阵图之利，自己非败不可。,neutral
这女魔头拿得起，放得下，决断好快。她得享大名，果非幸致，看来实是劲敌。,happy
郭夫人的棒法果然精妙，小妹甘拜下风。,neutral
这竹棒棒法乃九指神丐的绝技，桃花岛的武功倘然果真了得，郭夫人何以不学令尊的家传本事，却反而求诸外人,neutral
天下的叫化儿个个唱得惯莲花落，果然连帮主也是贫嘴滑舌之徒，领教了,angry
自陈玄风、梅超风一死，黄药师果真已无传人。,neutral
此处离襄儿太近，这毒针四下里乱飞激射，万一碰破她一点嫩皮，那可不得了,fear
她明知我毒掌厉害，却仍要和我比掌，如此有恃无恐，只怕有诈。,neutral
啊哟,surprise
她中针之后，全身已麻痹了。,fear
小海穴,neutral
落英神剑掌,neutral
且慢,neutral
这魔头积恶如山，临死之际居然能真心爱我的女儿。,surprise
这是你毒针的解药么,neutral
我我,neutral
甚么,neutral
莫慌，莫慌，我和李莫愁出林相斗，并无多时，襄儿给人抱去，定走不远。,neutral
活死人墓,neutral
李莫愁作恶多端，这时好好的活着。龙儿一生从未做过害人之事，却何以要命不久长老天啊老天，你难道真的不生眼睛么,sad
你想起了甚么,neutral
你使甚么诡计，将我女儿藏到哪里去啦,angry
璇玑穴,neutral
若是落在杨过手中，那倒不妨，就怕是法王这贼秃抢了去。,neutral
唉，过儿救过靖哥哥，救过我，救过芙儿，这次又救了襄儿但我心中先人为主，想到他作恶多端的父亲，总以为有其父必有其子，从来就信不过他便是偶尔对他好一阵，不久又疑心他起来。蓉儿啊蓉儿，你枉然自负聪明，说到推心置腹，忠厚待人，哪里及得上靖哥哥的万一。,sad
郭夫人，令爱生下不过一月，迭遭大难，但居然连毛发也无损伤。她生得如此玉雪可爱，便是我这杀人不眨眼的魔头，也喜欢得甚么似的，可知她生就福命，一生逢凶化吉。你尽管望安，咱俩一起去找寻罢。,happy
甚么要事最要紧之事莫过于去找寻这小娃娃了。你等一等,neutral
妈妹妹给,happy
是袖子,neutral
这小子功夫练到这步田地，定是得力于我师父的玉女心经。眼下有郭夫人这个强援，我助她夺回女儿，她便得助我夺取心经。我是本派大弟子，师妹虽得师父喜爱，但她连犯本派门规，这心经焉能落入男子手中,neutral
芙儿，你也不用回桃花岛啦，咱们一起找杨大哥去。,neutral
完颜姊姊，你怎么了,surprise
那两个少年是我徒儿。,neutral
一,neutral
十,neutral
此人武功既强，人又狡猾，自己若是落单，只怕不是他的敌手。,neutral
旧帐暂且不算，你们爹爹的伤不碍事么这两位是谁啊哟，不好李姊姊快跟我来,angry
好这一次咱们找杨过、求解药、救你的师叔、师弟，须得和衷共济。旧日恩怨，暂且搁过一边。武兄，你们父子可不能找李莫愁算帐，待得大事一了，再拚你死我活不迟。,happy
李姊姊，咱们走罢,neutral
那日两兄弟就算不中李莫愁的毒针，他二人自相残杀，必有一亡，而活着的那一个，我也决不能当他是儿子了。现下这两只畜生居然好端端地有说有笑，杨兄弟却断了一条手臂。唉，真不知从何说起该当斩下两只小畜生的臂膀来，接在杨兄弟身上才是道理。,sad
我在这里相候便了。,neutral
全真教早有布置，自能脱身。我上山来是找杨过、接女儿，别混在大军之中，误了要事。,neutral
你怎知他定在古墓之中,surprise
她对襄儿纵然喜爱，也决不肯干冒如此奇险，必定另有重大图谋。,neutral
我助你去夺回女儿，你须助我夺回本门武经。你是丐帮帮主、扬名天下的女侠，可不能说了话不算。,angry
李莫愁，今日你还想活着下终南山么,sad
郭夫人精通奇门之变，杨过既然在此山上，郭夫人还愁找不到么何必要我引路,neutral
今日你们恃众凌寡，我别无话说，反正我也是要去找杨过，你们跟我来罢,angry
古墓正门已闭，若要开启，须费穷年累月之功。后门是从这溪中潜入，哪几位和我同去,neutral
郭伯母你在这儿留守，小侄随武伯父一同前往。,neutral
人心难测，多加小心。,happy
若非得她引路，焉能想到这溪底居然别有天地,surprise
此处已是古墓中心，咱们少憩片刻，这便找杨过去。,neutral
我双手各有一把冰魄银针，你们三个姓武的，怎不过来尝尝滋味,angry
咦,neutral
这几个家伙出不来啦。师妹和杨过只道我不识水性，说甚么也料不到我会从秘道进来偷袭。,neutral
那日郭芙斩我一臂，剑锋倏然而至，虽然痛苦，可比这慢慢的煎迫爽快得多。,happy
两位别来无恙,happy
你要甚么,neutral
啊，杨过断臂重伤，这小贱人正以内力助他治疗。此刻行功正到了要紧关头，今日不伤他二人性命，此后怎能更有如此良机,happy
你作死么,angry
那日我借给你的一件袍子，今日可带来还我么,neutral
龙儿，抓住我脚,happy
三无三不手,neutral
膻中穴,neutral
若非你赶来相助，你师妹这膻中大穴可不易打通呢。,neutral
快取解药来,neutral
这小子武功古怪之极，我稍待片刻，让他毒发跌倒，才可走近。,neutral
啊,neutral
让路,neutral
你们想从这里逃出去吗这次可没这么容易了。,fear
李莫愁，这玉女心经总是不能让你到手。啊哟,happy
玉女心经,neutral
玉女心经,neutral
起,neutral
武伯伯，那李莫愁阴险恶毒，你又不是今天才知，怎么你毫不防备这时再来背后痛骂，又有何用,angry
武伯伯，你瞧瞧有甚么不对了。,surprise
这便找李莫愁去。,neutral
即以其人之道，还治其人之身,neutral
杨大哥，龙姊姊，小妹不知是你两位，发针误伤。好在我妈妈有医治这毒针的灵药，当年我的两只雕儿给李莫愁银针伤了，也是妈妈给治好的。你们怎么好端端的躲在棺材之中谁又料得到是你们呢,sad
杨兄弟请别生气。我们五人给李莫愁那魔头困在石室之中，好容易逃了出来，郭姑娘一时鲁莽，失手,neutral
怎么，是我鲁莽了你自己也以为是李莫愁，否则怎地不作声,angry
李莫愁,neutral
见到我妈妈么,happy
问世间，情是何物，直教生死相许,sad
龙儿，这姑娘害了我不够，又来害你，今日终于遭到如此报应。,sad
是师姊,neutral
是她们表姊妹俩,neutral
凭你们的武功，怎能将李莫愁逼入情花拗中啊，是了，定是使出带刀渔网阵绝恶的法门。倘若程陆二女再中情花之毒，世上已无药可救。,neutral
凌波，你再不出全力，自己的小命要送在这儿了。,fear
不能再退，那便上前罢,happy
冷月窥人,neutral
又来了,neutral
凌波，踏在她二人身上,neutral
啊,neutral
我既中花毒，解药定须在这谷中寻求。,neutral
甚么,neutral
你要出这花丛，原不用伤了令徒性命。,neutral
这时再说，已经迟了。,sad
我徒儿的性命是我救的，若不是我自幼将她养大，她早已活不到今日。自我而生，自我而死，原是天公地道之事。,sad
李莫愁，你今日恶贯满盈，不必多费口舌、徒自强辩了。,neutral
靠山,neutral
你背师杀徒，还提甚么师门之情,angry
看暗器,neutral
情之为物，有时固然极美，有时却也极丑，便如你师姊一般。春花早谢，尖刺却仍能制人死命。,neutral
咱们在这人迹罕至的所在相逢，可说是天意，当真是有缘千里来相会。,happy
我正有事于谷中，何不倚他为助,neutral
杀了裘千尺那恶妇后，不如便娶这位道姑为妻，她容貌武功。无一不是上上之选，正可和我相配。,neutral
既是如此，你先头岂非白说解药在尊夫人手中，而尊夫人又已与你反目成仇，便算杀她不难，解药却如何能够到手,angry
这个可不敢当。,fear
你会错我的意思了。我但盼能为你稍尽绵薄，欢喜还来不及，岂有要胁之意只是要夺那绝情丹到手，势不免伤了我亲生女儿的性命，因之。我说得不甚妥善，也是有的。你千万不可介意。,sad
解药是在令爱手中么,neutral
不是，是我师姊的冰魄银针。,surprise
我便打不过，难道还跑不了么,angry
爹爹，你打断妈妈四肢，将她囚禁在地底山洞之中，如此狠心，已是世间罕有。今晚你在断肠崖前，跟李莫愁又说些甚么话来,sad
甚甚么我没说甚么。,angry
我舍命为你取丹之事，决不能让你知晓。过了几年，你子孙满堂，自早把我这苦命女子忘了，又何必为了此事，使你终生耿耿于怀,sad
恶妇，你辣手杀我弟子，决不能跟你干休,angry
往哪里走,neutral
李莫愁的武功未必不及朱伯伯。何以对他如此惧怕那天竺僧呢,neutral
师哥，这毒妇害死了师叔。咱们无论如何,angry
师叔，师叔,happy
李道友到这边来,happy
敦儒兄，拉住这边。,neutral
今日若教这魔头逃脱了，咱们怎对得起师叔,sad
你叫那姓杨的小子作夫郎,angry
还不退去,angry
过儿，你和我同时向公孙止说话，你用言语恐吓，我却引他高兴，叫他分心。,neutral
我自己虽然难活，但终于夺到了绝情丹，救了过儿。,happy
李莫愁，今日你再也休想逃走了。,angry
老顽童，把那个道姑赶过来。,neutral
师父，你老人家好本事，快把蜜蜂群收了罢,happy
师姊，你生平行事如此，今日总该后悔了罢,sad
各位枉自称作侠义中人，嘿嘿，今日竟如此倚多为胜，仗势欺人小师妹，我是古墓派弟子，不能死在旁人手下，你上来动手罢,angry
李莫愁，我要问你一句话，陆展元和何沅君的尸首，你弄到哪里去了,angry
龙家姊姊心好，不肯杀你。我全家给你杀得鸡犬不留，只剩下我一人，今日我可要报仇了。表姊，咱们上,happy
暂缓杀她，抢救师叔的遗体要紧。,fear
师娘，不如叫这万恶的女魔头把草吃了。,angry
啊,neutral
我好痛啊，快救救我。,fear
师姐，快出来,happy
服这毒草自是干冒大险，但反正已然无药可救，咱们死里求生，务当一试。据我细想，十成中倒有九成生效。,neutral
原来过儿不肯服那绝情丹，是为了妻子性命难保，是以不愿独生。那么龙姑娘去了哪里呢,neutral
这两个义妹如此待我，生乎有这样一个红颜知己，已可无憾，何况两个只是我却无以为报。,sad
你怎么跟她识得的,neutral
问世间，情是何物，直教生死相许天南地北双飞客，老翅几回寒暑欢乐趣，离别苦，就中更有痴儿女。君应有语，渺万里层云，千山暮雪，只影向谁去,sad
他他原来是杨康兄弟的孩子。,surprise
咱们自己出去采药。,neutral
是你。,happy
爸爸，爸爸,happy
好孩子，好孩子，乖儿于，再叫一声爸爸。,happy
乖儿子，来，我把生平最得意的武功传给你。,happy
你累啦，回去歇歇，明几我再教你。,neutral
我跟着你，不回去啦。,sad
蓉儿，他好啦,happy
师父，你抱着靖哥哥，咱们走罢,neutral
我的伤不碍事，咱们一起去找。,neutral
你到哪里去啦,surprise
你跟阿姨说，到底是谁打赢了,neutral
爸爸，我来啦,happy
爸爸，你吃罢。,neutral
有了，侍我在地下布些利器，老瞎子若是进来，可要叫他先受点儿伤。,neutral
过儿，过儿,neutral
乖孩儿，好聪明,happy
那么咱们快走。,neutral
那怎么办,sad
你七天没东西吃，能行吗,angry
孩儿，你尽管随那姓郭的前去，日后我必来寻你。,neutral
爸爸,happy
爸爸，我去了，你快来接我。那口钟外面有毒，你出来时小心些。,fear
柯公公，你怎么了,surprise
爸爸很怕郭伯母去找他，难道郭伯母这样娇滴滴的一个大美人儿，比柯瞎于还厉害得多吗,fear
喂，你们在干甚么,angry
桃花岛隐居，仍是遥领丐帮帮主之位，帮中事务由鲁有脚奉黄蓉之名处分勾当。她此番来到江南，原拟乘便会见帮中诸长老会商帮务，井打听洪七公近况，但郭靖受伤，只有先行归岛。其后说到杨过，黄蓉便将他叫进内舱，询问前事。杨过说了母亲因病逝世、自己流落嘉兴的经过，郭靖夫妇想起和穆念慈的交情，均是不胜伤感。,neutral
我向来有个心愿，你自然知道。今日天幸遇到过儿，我的心愿就可得偿了。,happy
我可没应允。我是说，要瞧那孩子将来有没有出息。,angry
我的打赢啦,happy
不玩啦,angry
蛇，蛇,neutral
杨哥哥，你捉这小黑鬼啊。,angry
蜈蚣蟀,neutral
杨哥哥，你这头小黑鬼给了我罢。,angry
你这小子打人,angry
你讨饶就放的，,angry
你这丫头如此狠恶，我日后必报此仇。,angry
捉住他，捉注他,happy
我纵然跳崖而死，也不能让这两个臭小子捉住了再打。,angry
甚么事,neutral
过儿，过儿。,neutral
过儿，过儿。,neutral
孩儿，我来教你练武功，免得你打不过武家那两个小鬼。,neutral
过儿，过儿。,neutral
大师父，弟子要请师父恩准，跟你收四个徒孙。,neutral
从今天起，你们四人是师兄弟啦,happy
他父亲虽非我亲手所杀，但也可说死在我的手里，莫养虎为患，将来成为一个大大的祸胎。,angry
咱们定个规矩，你不能教过儿，我也不能教他们三人。这四个孩子之间，更加不得互相传授，否则错乱了功夫，有损无益。,neutral
你师父有七位师父，人称江南七怪，大师父就是柯公公，二师父叫作妙手书生朱聪，现下我先教你朱二师祖的功夫。,neutral
此人聪明才智似不在我下，如果他为人和他爹爹一般，再学了武功，将来为祸不小，不如让他学文，习了圣贤之说，于己于人都有好处。,neutral
托梁换柱,neutral
郭伯伯若肯教我，我岂能如他们这般蠢笨。,angry
不吃你郭家的饭，也饿不死我。,angry
你在这里捣甚么鬼,angry
我只骂狗，没骂人。,angry
杨大哥，你跟师娘学武艺，我们三个跟师父学。这几个月下来，也不知是谁长进得快了。咱们来过过招，比划比划，你敢不敢,neutral
我没你们的运气，师娘可没教过我武功。,sad
你敢不敢,fear
就是给你们打死了，我也不逃。,angry
你已经输啦，我们饶了你，不用再打了。,angry
啊,neutral
师父，师父，我弟弟死了，我弟弟死了,sad
我弟弟死了,sad
欧阳锋呢他在哪里,neutral
打死,angry
他不是奸贼他是好人。你打死我好了，我一句话也不说。,angry
你一定不说,angry
过儿回来,neutral
他不识水性，蓉儿，咱们快救他。,fear
过儿，过去的事，大家也不提了。你对师祖爷爷无礼，不能再在我的门下，以后你只叫我郭伯伯便是。,angry
是，郭伯伯。,neutral
郭伯怕，这地方倒有点像咱们桃花岛。,surprise
长春,neutral
郭伯伯，这碑上写着些甚么,neutral
郭伯伯，我想请问你一件事。,neutral
我爹爹是你跟郭伯母害死的，是不是,angry
谁教你这般胡说,angry
你这两个臭道士，干么打我伯怕,angry
探海屠龙,neutral
你们这是初练大罡北斗阵的根基功大，虽是上乘剑法，但你们只有二人，剑术又没练得到家，有何用处,angry
淫贼厉害，走罢,angry
傻小子,happy
郭伯伯，两个臭道士走啦。,angry
嗯,neutral
重阳宫,neutral
过儿，你累了,sad
你到终南山来恃强逞能当真是活得不耐烦了。不给你些厉害，你还道重阳宫尽是无能之辈。,angry
夺你之剑，又有何难,sad
是。,neutral
天罡北斗阵,neutral
得罪,neutral
