text_a,label
可怜！我的铜斗儿江山，铁围的社稷，谁知被他阴占了！,angry
这和尚十分愚浊！怎么见我王便不下拜，亦不开言呼祝？喏也不唱一个，好大胆无礼！,angry
那和尚是几时离了东土？唐王因甚事着你求经？,neutral
徒弟莫打，是我！,happy
老孙至此降妖，妖魔变作我师父，气体相同，实难辨认。汝等暗中知会者，请师父上殿，让我擒魔。,neutral
你这夯货怎的？如今有两个师父，你有得叫，有得应，有得伏侍哩，你这般欢喜得紧！,happy
我要再去，当面打他，他却有些怕我，只恐他又走了。等我老孙跳高些，与他个捣蒜打，结果了他罢。,neutral
菩萨，这是你坐下的一个青毛狮子，却怎么走将来成精，你就不收服他？,angry
来得好！来得好！,happy
师父啊，到西天经回之日，是必还到寡人界内一顾。,happy
兄弟们，不要走了，妖怪来矣。,happy
东土唐僧往西天取经，乃是金蝉长老转生，十世修行的好人。有人吃他一块肉，延生长寿，与天地同休。,neutral
师父，请上马走路。,neutral
救人！,fear
这泼怪不知在那里，只管叫阿叫的。等我老孙送他一个卯酉星法，教他两不见面。,neutral
救人,neutral
我等唐僧在此，望见他离不上三里，却怎么这半晌还不到？想是抄下路去了。,surprise
好和尚！我才见那白面和尚坐在马上，却怎么又被他三人藏了？这一去见面方知。先把那有眼力的弄倒了，方才捉得唐僧。不然啊，徒费心机难获物，枉劳情兴总成空。,happy
师父救人啊！,fear
哥哥，这等一个小孩子家，你只管盘诘他怎的！他说得是，强盗只打劫他些浮财，莫成连房屋田产也劫得去？若与他亲戚们说了，我们纵有广大食肠，也吃不了他十亩田价。救他下来罢。,angry
行此险峻山场，空身也难走，却教老孙驮人。这厮莫说他是妖怪，就是好人，他没了父母，不知将他驮与何人，倒不如掼杀他罢。,angry
这猴和尚，十分惫懒！就作我是个妖魔，要害你师父，却还不曾见怎么下手哩，你怎么就把我这等伤损！早是我有算计，出神走了，不然，是无故伤生也。若不趁此时拿了唐僧，再让一番，越教他停留长智。,angry
兄弟们，我等自此就该散了！,angry
兄弟们放心，再不须思念，师父决不伤生，妖精与老孙有亲。,happy
那小的们，趁早去报与洞主知道，教他送出我唐僧师父来，免你这一洞精灵的性命！牙迸半个不字，我就掀翻了你的山场，躧平了你的洞府！,angry
有何祸事？,surprise
不劳茶，有一事相烦。我因师父唐僧往西天拜佛取经，经过号山枯松涧火云洞，有个红孩儿妖精，号圣婴大王，把我师父拿了去。是老孙寻到洞边，与他交战，他却放出火来。我们禁不得他，想着水能克火，特来问你求些水去，与我下场大雨，泼灭了妖火，救唐僧一难。,neutral
开门！,happy
哥哥，且休烦恼，我们早安计策，去那里请兵助力，搭救师父耶？,neutral
菩萨，弟子猪悟能叩头。,happy
你休疑忌，他是我的故人，你进来。,neutral
六健将何在？,neutral
老大王爷爷在这里也。,neutral
大王，老大王爷爷来了。,happy
我儿，是那个唐僧？,surprise
父王说那里话，长他人志气，灭孩儿的威风。那孙行者共有兄弟三人，领唐僧在我半山之中，被我使个变化，将他师父摄来。他与那猪八戒当时寻到我的门前，讲甚么攀亲托熟之言，被我怒发冲天，与他交战几合，也只如此，不见甚么高作。那猪八戒刺邪里就来助战，是孩儿吐出三昧真火把他烧败了一阵。慌得他去请四海龙王助雨，又不能灭得我三昧真火，被我烧了一个小发昏，连忙着猪八戒去请南海观音菩萨。是我假变观音把猪八戒赚来，见吊在如意袋中，也要蒸他与众小的们吃哩。那行者今早又来我的门首吆喝，我传令教拿他，慌得他把包袱都丢下走了。却才去请父王来看看唐僧活像，方可蒸与你吃，延寿长生不老也。,angry
既如此说，贤郎甚有手段，实是敌得他过，方来请我吃唐僧的肉，奈何我今日还不吃哩。,neutral
孩儿，家无常礼，不须拜，但有甚话，只管说来。,neutral
父王把我八个字时常不离口论说，说我有同天不老之寿，怎么今日一旦忘了！岂有此理！必是假的！,angry
大圣，那里去？,surprise
我儿，你赶老子出门，你该个甚么罪名？,angry
徒弟呀，又是那里水声？,surprise
徒弟，这水怎么如此浑黑？,surprise
徒弟，有船来了。叫他渡我们过去。,neutral
扑,neutral
大表兄，小弟在此拱候，有请。,neutral
原来是你不知！他还有一个大徒弟，是五百年前大闹天宫上方太乙金仙齐天大圣，如今保护唐僧往西天拜佛求经，是普陀岩大慈大悲观音菩萨劝善，与他改名，唤做孙悟空行者。你怎么没得做，撞出这件祸来？他又在我海内遇着你的差人，夺了请帖，径入水晶宫，拿捏我父子们，有结连妖邪，抢夺人口之之罪。你快把唐僧、八戒送上河边，交还了孙大圣，凭着我与他陪礼，你还好得性命。若有半个不字，休想得全生居于此也！,angry
泼邪畜！你如今不吃我了？,angry
多蒙大圣复得水府之恩！,happy
好去处！如何有响声振耳？那城中又无旌旗闪灼，戈戟光明，又不是炮声响振，何以若人马喧哗？,happy
悟空，你怎么来打听个响声，许久不回？,angry
看家的！,happy
徒弟徒弟，伏侍我倒换关文去来。,neutral
变！,neutral
师父请上台。,neutral
陛下，这场雨全非和尚之功，还是我道门之力。,angry
国师今日行此大礼，何也？,neutral
兄弟，仔细看着师父，再莫与老孙替身说话。,neutral
不好了！师父羊儿风发了。,fear
和尚头光，虱子也安不得一个，如何有此臭虫？想是那道士弄的玄虚，害我师父。哈哈！枉自也不见输赢，等老孙去弄他一弄！,angry
徒弟，柜中之物，如何得知？,neutral
我先猜，那柜里是山河社稷袄，乾坤地理裙。,neutral
徒弟啊，又来猜了。,happy
又来了！,happy
和尚先去砍头。,neutral
陛下，赦贫僧一时。我那个徒弟，自从归教，历历有功，今日冲撞国师，死在油锅之内，奈何先死者为神，我贫僧怎敢贪生！正是天下官员也管着天下百姓，陛下若教臣死，臣岂敢不死？只望宽恩，赐我半盏凉浆水饭，三张纸马，容到油锅边，烧此一陌纸，也表我师徒一念，那时再领罪也。,angry
徒弟孙悟空：,neutral
师父，不是这般祝了。沙和尚，你替我奠浆饭，等我祷。,neutral
齐天大圣爷爷！我等是沙滩上脱命僧人。闻知爷爷扫除妖孽，救拔我等，又蒙我王出榜招僧，特来交纳毫毛，叩谢天恩。,happy
徒弟，今宵何处安身也？,sad
罢了，来到尽头路了！,sad
妖怪来了，妖怪来了！,fear
这泼物，十分不善！我朝朝教诲，日日叮咛。古人云，不教而善，非圣而何！教而后善，非贤而何！教亦不善，非愚而何！汝等这般撒泼，诚为至下至愚之类！走进门不知高低，唬倒了老施主，惊散了念经僧，把人家好事都搅坏了，却不是堕罪与我？,angry
是甚么邪魔，黑夜里来我善门之家？,angry
这位老爷忒没算计，不笼馒头，怎的把饭笼了，却不污了衣服？,angry
原来这等，也罢也罢，你且抱你令郎出来，我看看。,surprise
哥哥，你要弄精神，不管我死活，就要攀扯我。,angry
怎么供献？还是捆了去，是绑了去？蒸熟了去，是剁碎了去？,neutral
大王每年享祭，回来欢喜，怎么今日烦恼？,happy
大王，要捉唐僧，有何难处！但不知捉住他，可赏我些酒肉？,neutral
师兄，今夜更冷，想必河冻住也。,neutral
多蒙老爷活子之恩，聊表途中一饭之敬。,happy
师父，难行！,sad
师父，你横此在马上。,angry
鳜妹何在？,sad
姆姆，大王与众商议要吃唐僧，唐僧却在那里？,surprise
大王赶那两个和尚到那方来？,angry
大王，那两个和尚又来门前索战哩！,neutral
悟空，我与你救唐僧去来。,neutral
老爷不依小人劝留，致令如此受苦。,angry
大圣，不要打船，我送你师徒过去。,neutral
老鼋，慢慢走啊，歪一歪儿，就照头一下！,neutral
徒弟啊，这一日又饥又寒，幸得那山凹里有楼台房舍，断乎是庄户人家，庵观寺院，且去化些斋饭，吃了再走。,neutral
既不可入，我却着实饥了。,sad
这猴子往那里化斋去了？,angry
师父，这所在想是公侯之宅，相辅之家。前门外无人，想必都在里面烘火。你们坐着，让我进去看看。,neutral
师父啊，我自为人，也穿了几件背心，不曾见这等纳锦的。你不穿，且待老猪穿一穿，试试新，晤晤脊背。等师兄来，脱了还他走路。,angry
你是那方和尚？怎么这般胆大，白日里偷盗我的衣服？,angry
久闻那厮神通广大，如今不期而会。,happy
不消说了！他们定是遭那毒手也！,angry
多蒙公公指教，我岂有不寻之理！,happy
大圣何往？,neutral
老官儿，累你累你！我老孙保护唐僧往西天取经，一路凶多吉少，也不消说。于今来在金兜山金兜洞，有一兕怪，把唐僧拿在洞里，不知是要蒸要煮要晒。是老孙寻上他门，与他交战，那怪却就有些认得老孙，卓是神通广大，把老孙的金箍棒抢去，因此难缚妖魔。疑是上天凶星思凡下界，为此老孙特来启奏，伏乞天尊垂慈洞鉴，降旨查勘凶星，发兵收剿妖魔，老孙不胜战栗屏营之至！,angry
开门！快早还我师父！,angry
你原来是个偷天的大贼！不要走！吃吾一枪！,angry
悟空，前闻得观音尊者解脱汝身，皈依释教，保唐僧来此求经，你怎么独自到此？有何事故？,neutral
无甚宝贝，只见他有一个圈子，甚是利害。,neutral
婆婆，是必烧些热汤与我师父，我们谢你。,happy
你好仔细看着师父，若这家子无礼，侵哄师父，你拿出旧时手段来，装掞虎唬他，等我取水去。,angry
沙和尚。,neutral
师父啊，切莫出风地里去。怕人子，一时冒了风，弄做个产后之疾。,neutral
老师父，把这水赐了我罢。,happy
悟空，前面城池相近，市井上人语喧哗，想是西梁女国。汝等须要仔细，谨慎规矩，切休放荡情怀，紊乱法门教旨。,neutral
我师徒都是吃素。先请师父坐了左手素席，转下三席，分左右，我兄弟们好坐。,neutral
陛下，多蒙盛设，酒已彀了。请登宝殿，倒换关文，赶天早，送他三人出城罢。,neutral
女王不必远送，我等就此拜别。,happy
唐御弟那里走！我和你耍风月儿去来！,angry
是甚人来抢师父去了？,angry
奶奶，一盘是人肉馅的荤馍馍，一盘是邓沙馅的素馍馍。,neutral
小的们，把前后门都关紧了。,neutral
我枕剩衾闲何不睡？,sad
师父。,neutral
菩萨，恕弟子失迎之罪！我等努力救师，不知菩萨下降，今遇魔难难收，万望菩萨搭救搭救！,sad
和尚！那里走！,angry
师父往那里去？错走路了。,neutral
散了伙也！,angry
爷爷，为何这般惊恐？,fear
那厮领众来了，知得汝等在此，意欲图害，我老拙念你远来，不忍伤害，快早收拾行李，我送你往后门出去罢！,angry
从后门走了，走了！,angry
那个是那杨老儿的儿子？,surprise
师父请起。,neutral
师父，恕弟子这遭！向后再不敢行凶，一一受师父教诲，千万还得我保你西天去也。,happy
大圣何往？,neutral
悟空，有甚伤感之事，明明说来，莫哭，莫哭，我与你救苦消灾也。,sad
纵是弟子不善，也当将功折罪，不该这般逐我。万望菩萨舍大慈悲，将松箍儿咒念念，褪下金箍，交还与你，放我仍往水帘洞逃生去罢！,angry
悟空，你那师父顷刻之际，就有伤身之难，不久便来寻你。你只在此处，待我与唐僧说，教他还同你去取经，了成正果。,neutral
苦命的师父！,sad
贤弟，此论甚不合我意。我打唐僧，抢行李，不因我不上西方，亦不因我爱居此地。我今熟读了牒文，我自己上西方拜佛求经，送上东土，我独成功，教那南赡部洲人立我为祖，万代传名也。,neutral
沙悟净，你不保唐僧取经，却来此何干？,angry
沙僧，你既助不得力，且回复师父，说我等这般这般，等老孙与此妖打上南海落伽山菩萨前辨个真假。,neutral
那里走！此间可是争斗之处？,surprise
当时只说是孙悟空打我一棍，抢去包袱，岂知却是妖精假变的行者！,surprise
大圣有何事，闹我幽冥？,angry
汝等欲往那里去？,neutral
悟空休动手，待我与你擒他。,angry
唐僧，前日打你的，乃假行者六耳猕猴也，幸如来知识，已被悟空打死。你今须是收留悟空，一路上魔障未消，须得他保护你，才得到灵山，见佛取经，再休嗔怪。,happy
弟子前日别了师父至花果山水帘洞寻得包袱，果见一个假唐僧、假八戒，都被弟子打死，原是两个猴身。却入里，方寻着包袱，当时查点，一物不少。却驾风转此，更不知两行者下落如何。,neutral
又是冤家了！当年伏了红孩儿，说是这厮养的。前在那解阳山破儿洞遇他叔子，尚且不肯与水，要作报仇之意，今又遇他父母，怎生借得这扇子耶？,angry
前年来请菩萨去降黄风怪的那个毛脸大圣又来了。,angry
开门，开门！老孙来借扇子使使哩！,angry
师父，师兄来了！来了！,happy
脚底烙得慌！,fear
长兄，还认得小弟么？,neutral
既蒙宽恩，感谢不尽，但有一事奉渎，万望周济周济。,happy
正怪你这猢狲害子情！,angry
牛王,neutral
是谁偷放牛爷的金睛兽也？,angry
猢狲原来把运用的方法儿也叨餂得来了。我若当面问他索取，他定然不与。倘若扇我一扇，要去十万八千里远，却不遂了他意？我闻得唐僧在那大路上等候。他二徒弟猪精，三徒弟沙流精，我当年做妖怪时也曾会他，且变作猪精的模样返骗他一场。料猢狲以得意为喜，必不详细提防。,neutral
敢问尊神，那牛魔王法力如何？,surprise
慢来，慢来！吾奉玉帝旨意，特来此剿除你也！,angry
悟空，你看那厢楼阁峥嵘，是个甚么去处？,surprise
兔死狐悲，物伤其类。,sad
困了，你且坐下，等老孙替你扫罢。,neutral
那妖贼已取来了。,neutral
圣僧尊号？,surprise
话不虚传！今日方知有此辈神仙活佛！,surprise
你两个为何拖绳带索？,angry
万岁，孙猪二老爷擒贼获宝而来也。,happy
陛下，金光二字不好，不是久住之物。金乃流动之物，光乃闪灼之气。贫僧为你劳碌这场，将此寺改作伏龙寺，教你永远常存。,neutral
徒弟，这路怎生走得？,neutral
木仙庵,neutral
杏仙何来？,neutral
清雅脱尘，句内包含春意。好个‘雨润红姿娇且嫩’、‘雨润红姿娇且嫩’！,happy
师父，师父！你在那方言语也？,angry
师父，那去处是便是座寺院，却不知禅光瑞霭之中，又有些凶气何也。观此景象，也似雷音，却又路道差池。我们到那厢决不可擅入，恐遭毒手。,fear
唐僧，你自东土来拜见我佛，怎么还这等怠慢？,angry
主公，臣乃五方揭谛使。今有齐天大圣保唐僧取经，路遇一山，名小雷音寺。唐僧错认灵山进拜，原来是妖魔假设困陷他师徒，将大圣合在一副金铙之内，进退无门，看看至死，特来启奏。,neutral
大圣，我等是玉帝差来二十八宿，到此救你。,neutral
师父,neutral
有人了，有人了！,fear
那里去！吾来也！,angry
老孙来了！,happy
师父啊！你是那世里造下这邅迍难，今生里步步遇妖精，似这般苦楚难逃，怎生是好！,sad
那来的是谁？,surprise
孙行者这两日不来，又不知往何方去借兵也。,neutral
这怪物十分利害！,happy
我保唐僧西天取经，路上有个小雷音寺，那里有个黄眉怪，假充佛祖。我师父不辨真伪就下拜，被他拿了。又将金铙把我罩了，幸亏天降星辰救出。是我打碎金铙，与他赌斗，又将一个布搭包儿，把天神、揭谛、伽蓝与我师父、师弟尽皆装了进去。我前去武当山请玄天上帝救援，他差五龙龟蛇拿怪，又被他一搭包子装去。弟子无依无倚，故来拜请菩萨，大展威力，将那收水母之神通，拯生民之妙用，同弟子去救师父一难！取得经回，永传中国，扬我佛之智慧，兴般若之波罗也。,neutral
徒弟，这些神圣困于何所？,neutral
是那一位高徒去拿？,surprise
这和尚盐酱口！说妖精，妖精就来了！,angry
你那两个徒弟，一夜不回，断然倾了命也。,sad
不要撞祸！低着头走！,happy
会同馆,neutral
是甚么人？是甚么人？往那里走？,angry
法师，那贤臣是那邦来者？,surprise
主公万千之喜！,happy
你这泼猴，害了我也！,angry
诊了脉，如今对证制药哩。,neutral
我王特命臣等拜领妙剂。,neutral
快具简帖，帖上写朕再拜顿首字样，差官奉请法师高徒三位。一壁厢大开东阁，光禄寺排宴酬谢。,neutral
贫僧不会饮酒。,neutral
避妖楼何在？,neutral
你是那里来的邪魔，待往何方猖獗！,angry
师父，请同陛下出来，怪物已赶去矣。,neutral
你原来是大闹天宫的那厮，你既脱身保唐僧西去，你走你的路去便罢了。怎么罗织管事，替那朱紫国为奴，却到我这里寻死！,angry
师父，拿那战书来。,neutral
这去处少吉多凶，断然不善。,neutral
孩儿们何在？,sad
师父，你是要来这里吊了耍子，不知作成我跌了多少跟头哩！,angry
去了，去了！,angry
徒弟，你看那是个甚么去处？,surprise
师兄原不知这个委曲。那和尚乃唐朝差往西天取经去的，今早到我洞里化斋，委是妹子们闻得唐僧之名，将他拿了。,neutral
老师父莫怪，适间去后面吩咐小徒，教他们挑些青菜萝卜，安排一顿素斋供养，所以失陪。,neutral
变！,neutral
毗蓝婆菩萨，问讯了。,neutral
西进的长老，且暂住骅骝，紧兜玉勒。这山上有一伙妖魔，吃尽了阎浮世上人，不可前进！,neutral
悟空你来了？所问如何？,neutral
公公，唱喏了。,neutral
你不回话，却蹲在那里怎的？,angry
钻风，都过来！,angry
妖魔倒也不怕，只是仔细防他瓶儿。,neutral
这泼魔十分无礼！我保唐僧成正果，他怎么算计要吃我的人！,angry
小钻风来了？,surprise
兄弟，我说莫惹唐僧。他徒弟神通广大，预先作了准备，磨棍打我们，却怎生是好？,angry
是孙行者的身子，小钻风的脸皮，是他了！,happy
妖精不要无礼！瓶子钻破，装不得人了，只好拿了出恭！,angry
妖怪开门！快出来与老孙打耶！,happy
大王，孙行者要在你肚里过冬！,neutral
大慈大悲齐天大圣菩萨！,happy
大圣啊，只说你是个宽洪海量之仙，谁知是个鼠腹蜗肠之辈。实实的哄你出来，与你见阵，不期你在我家兄心上拴了一根绳子！,angry
不消讲了，这定是八戒对师父说我被妖精吃了，师父舍不得我痛哭，那呆子却分东西散火哩。咦！不知可是此意，且等我叫他一声看。,neutral
哥哥，我只道是个九头八尾的孙行者，原来是恁的个小小猴儿！你不该吞他，只与他斗时，他那里斗得过你我！洞里这几万妖精，吐唾沫也可渰杀他。你却将他吞在肚里，他便弄起法来，教你受苦，怎么敢与他比较？才自说送唐僧，都是假意，实为兄长性命要紧，所以哄他出来。决不送他！,angry
这呆子咒我死，且莫与他个快活！且跟去看那妖精怎么摆布他，等他受些罪，再去救他。,angry
猪悟能，猪悟能！,angry
悟净，你看悟空牵的是甚么？,neutral
哥哥可送唐僧么？,neutral
二位兄长在上，那和尚倘不要我们送，只这等瞒过去，还是他的造化；若要送，不知正中了我的调虎离山之计哩。,neutral
大王爷爷定计，已拿得唐僧来了！,neutral
徒弟啊！常时逢难，你却在外运用神通，到那里取救降魔，今番你亦遭擒，我贫僧怎么得命！,angry
三贤弟有力量，有智谋，果成妙计，拿将唐僧来了！,happy
汤滚了。,neutral
手下的，我等用计劳形，拿了唐僧四众，又因相送辛苦，四昼夜未曾得睡。今已捆在笼里，料应难脱，汝等用心看守，着十个小妖轮流烧火，让我们退宫，略略安寝。到五更天色将明，必然烂了，可安排下蒜泥盐醋，请我们起来，空心受用。,neutral
这法儿真是妙而且灵！,happy
也且莫忙，我们西去还有国王，须要关文，方才去得。不然，将甚执照？等我还去寻行李来。,neutral
这等防守，如何去得？,angry
唐僧蒸了几滚了？,surprise
大哥，你抱住他怎的？终不然就活吃？却也没些趣味。此物比不得那愚夫俗子，拿了可以当饭。此是上邦稀奇之物，必须待天阴闲暇之时，拿他出来，整制精洁，猜枚行令，细吹细打的吃方可。,neutral
唐僧被大王夹生儿连夜吃了。,neutral
孙悟空来了，汝等出去接待接待。,neutral
长官。,neutral
那笼里是些小孩子，大者不满七岁，小者只有五岁，不知何故。,neutral
呵，呵，呵！你这和尚满口胡柴！寂灭门中，须云认性，你不知那性从何而灭！枯坐参禅，尽是些盲修瞎炼。俗语云，坐，坐，坐，你的屁股破！火熬煎，反成祸。更不知我这：,angry
师父，祸事了，祸事了！,angry
贤徒啊！此事如何是好？,angry
东土唐朝长老在那里？,neutral
我等已请唐僧到此，烦为转奏。,neutral
收了去，收了去！,angry
正！,happy
这是你的美后。与他耍子儿么？,happy
师兄，果子让你，汤饭等须请让我受用受用。,angry
徒弟，收拾辞王。,happy
徒弟，前面高山有路无路？是必小心！,happy
悟空，我们才过了那崎岖山路，怎又遇这个深黑松林？是必在意。,surprise
徒弟，一向西来，无数的山林崎险，幸得此间清雅，一路太平。这林中奇花异卉，其实可人情意！我要在此坐坐，一则歇马，二则腹中饥了，你去那里化些斋来我吃。,happy
好啊，好啊！,happy
徒弟。,neutral
几年家闻人说孙悟空神通广大，今日见他，果然话不虚传。那唐僧乃童身修行，一点元阳未泄，正欲拿他去配合，成太乙金仙，不知被此猴识破吾法，将他救去了。若是解了绳，放我下来，随手捉将去，却不是我的人儿也？今被他一篇散言碎语带去，却又不是劳而无功？等我再叫他两声，看是如何。,neutral
师父啊，你放着活人的性命还不救，昧心拜佛取何经？,angry
悟空，去救那女子下来罢。,neutral
泼猴头！你笑怎的？,angry
老爷请起。不干钟成精之事，却才是我打得钟响。,neutral
院主，明日离了宝山，西去的路途如何？,sad
有理，有理！我且送凉水与师父吃了再来。掇起钵盂，着上凉水，转出香积厨，就到方丈，叫声：“师父，吃凉水哩。,angry
我们今住几日了？,surprise
奶奶，贫僧稽首了。,angry
沙和尚，快拿将行李来，我们分了罢！,neutral
陷空山无底洞,neutral
小的们，快排素筵席来。我与唐僧哥哥吃了成亲。,happy
师父。,neutral
长老。,neutral
长老，我办了一杯酒和你酌酌。,neutral
长老哥哥妙人，请一杯交欢酒儿。,happy
长老哥哥，此物是那里来的？,surprise
开门。,neutral
师父。,neutral
妙人哥哥，这里耍耍，真可散心释闷。,happy
娘子，你这苑内花香，枝头果熟。苑内花香蜂竞采，枝头果熟鸟争衔。怎么这桃树上果子青红不一，何也？,surprise
师父，不要与他答嘴，老孙已得手也！,neutral
小的们！在那里？,surprise
徒弟，外面兵器响哩。,neutral
去来！,happy
师父啊！你是个晦气转成的唐三藏，灾殃铸就的取经僧！噫！这条路且是走熟了，如何不在？却教老孙那里寻找也！,angry
孩儿，你以剑架住我刀，有何话说？,angry
陷唐僧者，乃金鼻白毛老鼠成精，假设天王父子牌位。天王知之，已点兵收怪去了，望天尊赦罪。,neutral
这是玉旨来拿你，不当小可。我父子只为受了一炷香。险些儿和尚拖木头，做出了寺！,angry
和尚，不要走了，快早儿拨马东回，进西去都是死路。,neutral
若等这婆子睡下下手，却不误了师父？,angry
我的马在那里？,surprise
马是我的！拿过来！,angry
徒弟们，你看这面前山势崔巍，切须仔细！,neutral
悟空，风雾处吉凶何如？,neutral
你原来是唐僧的徒弟。我一向闻得唐僧的肉好吃，正要拿你哩。你却撞得来，我肯饶你？不要走！看杵！,angry
哥哥冷笑，何也？,sad
大王常时出去，喜喜欢欢回来，今日如何烦恼？,sad
你又哭又笑，何也？,sad
大王莫恼莫怕。常言道：事从缓来。若是要吃唐僧，等我定个计策拿他。,neutral
八戒！妖精来了，何不动身？,angry
先锋！,happy
哥哥，你喊怎的？,angry
大王，闯出祸来了！,surprise
还我活唐僧来耶！,angry
那个是出名的头儿？那个是拿我师父的妖怪？,angry
大王万千之喜！,happy
师父。,neutral
大王，他们见堵了门，攻打不开，死心蹋地，舍了唐僧，将假人头弄做个坟墓。今日哭一日，明日再哭一日，后日复了三，好道回去。打听得他们散了啊，把唐僧拿出来，碎劖碎剁，把些大料煎了，香喷喷的大家吃一块儿，也得个延年长寿。,happy
你筑他为何？,angry
师父，你请略坐坐，等我剿除去来。,neutral
郡侯老爷来了。,neutral
郡侯大人，贵处干旱几时了？,neutral
既然如此，你去为之，切莫打诳语。,neutral
大圣，取经之事完乎？,neutral
大圣何来？,neutral
功程浩大，何成之如此速耶？,surprise
贤徒，这一场善果真胜似比丘国搭救儿童，皆尔之功也。,happy
悟空，你看那里又有一座城池，却不知是甚去处。,neutral
未曾见，未曾见。,surprise
告尊师，恕弟子之罪。自当年在两界山蒙师父大德救脱弟子，秉教沙门，一向西来，虽不曾重报师恩，却也曾渡水登山，竭尽心力。今来佛国之乡，幸遇贤王三子，投拜我等，欲学武艺。彼既为我等之徒弟，即为我师之徒孙也。谨禀过我师，庶好传授。,happy
想是老猪的宝贝，霞彩光明，所以买猪羊，治筵席庆贺哩。但如今怎得他来？,sad
师父，我们已得胜回来也！,happy
贤孙，你昨日下柬，今早正欲来赴会，你又亲来，为何发悲烦恼？,sad
祸事，祸事！,angry
