text_a,label
"妹妹身上可大好了？""林黛玉只顾拭泪，并不答应。宝玉因便挨在床沿上坐了，一面笑道：“我知道妹妹不恼我。但只是我不来，叫旁人看着，倒象是咱们又拌了嘴的似的。若等他们来劝咱们，那时节岂不咱们倒觉生分了？不如这会子，你要打要骂，凭着你怎么样，千万别不理我。""说着，又把""好妹妹""叫了几万声。林黛玉心里原是再不理宝玉的，这会子见宝玉说别叫人知道他们拌了嘴就生分了似的这一句话，又可见得比人原亲近，因又撑不住哭道：“你也不用哄我。从今以后，我也不敢亲近二爷，二爷也全当我去了。""宝玉听了笑道：“你往那去呢？""林黛玉道：“我回家去。""宝玉笑道：“我跟了你去。""林黛玉道：“我死了。""宝玉道：“你死了，我做和尚！""林黛玉一闻此言，登时将脸放下来，问道：“想是你要死了，胡说的是什么！你家倒有几个亲姐姐亲妹妹呢，明儿都死了，你几个身子去作和尚？明儿我倒把这话告诉别人去评评。",neutral
"你这——""刚说了两个字，便又叹了一口气，仍拿起帕子来檫眼泪。宝玉心里原有无限的心事，又兼说错了话，正自后悔，又见黛玉戳他一下，要说又说不出来，自叹自泣，因此自己也有所感，不觉滚下泪来。要用帕子揩拭，不想又忘了带来，便用衫袖去檫。林黛玉虽然哭着，却一眼看见了，见他穿着簇新藕合纱衫，竟去拭泪，便一面自己拭着泪，一面回身将枕边搭的一方绡帕子拿起来，向宝玉怀里一摔，一语不发，仍掩面自泣。宝玉见他摔了帕子来，忙接住拭了泪，又挨近前些，伸拉了林黛玉一只，笑道：“我的五脏都碎了，你还只是哭。走罢，我同你往老太太跟前去。""林黛玉将一摔道：“谁同你拉拉扯扯的。一天大似一天的，还这么が皮赖脸的，连个道理也不知道。",sad
"好了！""宝林二人不防，都唬了一跳，回头看时，只见凤姐儿跳了进来，笑道：“老太太在那里抱怨天抱怨地，只叫我来瞧瞧你们好了没有。我说不用瞧，过不了天，他们自己就好了。老太太骂我，说我懒。我来了，果然应了我的话了。也没见你们两个人有些什么可拌的，日好了，两日恼了，越大越成了孩子了！有这会子拉着哭的，昨儿为什么又成了乌眼鸡呢！还不跟我走，到老太太跟前，叫老人家也放些心。""说着拉了林黛玉就走。林黛玉回头叫丫头们，一个也没有。凤姐道：“又叫他们作什么，有我伏侍你呢。""一面说，一面拉了就走。宝玉在后面跟着出了园门。到了贾母跟前，凤姐笑道：“我说他们不用人费心，自己就会好的。老祖宗不信，一定叫我去说合。我及至到那里要说合，谁知两个人倒在一处对赔不是了。对笑对诉，倒象`黄鹰抓住了鹞子的脚，两个都扣了环了，那里还要人去说合。""说的满屋里都笑起来。",happy
"这也多事。你便要去也不敢惊动，何况身上不好，弟兄们日日一处，要存这个心倒生分了。""宝玉又笑道：“姐姐知道体谅我就好了。""又道：“姐姐怎么不看戏去？""宝钗道：“我怕热，看了两出，热的很。要走，客又不散。我少不得推身上不好，就来了。""宝玉听说，自己由不得脸上没意思，只得又搭讪笑道：“怪不得他们拿姐姐比杨妃，原来也体丰怯热。""宝钗听说，不由的大怒，待要怎样，又不好怎样。回思了一回，脸红起来，便冷笑了两声，说道：“我倒象杨妃，只是没一个好哥哥好兄弟可以作得杨国忠的！""二人正说着，可巧小丫头靛儿因不见了扇子，和宝钗笑道：“必是宝姑娘藏了我的。好姑娘，赏我罢。""宝钗指他道：“你要仔细！我和你顽过，你再疑我。和你素日嘻皮笑脸的那些姑娘们跟前，你该问他们去。""说的个靛儿跑了。宝玉自知又把话说造次了，当着许多人，更比才在林黛玉跟前更不好意思，便急回身又同别人搭讪去了。",neutral
"宝姐姐，你听了两出什么戏？""宝钗因见林黛玉面上有得意之态，一定是听了宝玉方才奚落之言，遂了他的心愿，忽又见问他这话，便笑道：“我看的是李逵骂了宋江，后来又赔不是。""宝玉便笑道：“姐姐通今博古，色色都知道，怎么连这一出戏的名字也不知道，就说了这么一串子。这叫《负荆请罪》。""宝钗笑道：“原来这叫作《负荆请罪》！你们通今博古，才知道`负荆请罪，我不知道什么是`负荆请罪！""一句话还未说完，宝玉林黛玉二人心里有病，听了这话早把脸羞红了。凤姐于这些上虽不通达，但见他人形景，便知其意，便也笑着问人道：“你们大暑天，谁还吃生姜呢？""众人不解其意，便说道：“没有吃生姜。风姐故意用摸着腮，诧异道：发不好过了。宝钗再要说话，见宝玉十分讨愧，形景改变，也就不好再说，只得一笑收住。别人总未解得他四个人的言语，因此付之流水。",neutral
"你也试着比我利害的人了。谁都象我心拙口笨的，由着人说呢。""宝玉正因宝钗多了心，自己没趣，又见林黛玉来问着他，越发没好气起来。待要说两句，又恐林黛玉多心，说不得忍着气，无精打采一直出来。",angry
"就困的这么着？""金钏抿嘴一笑，摆令他出去，仍合上眼，宝玉见了他，就有些恋恋不舍的，悄悄的探头瞧瞧王夫人合着眼，便自己向身边荷包里带的香雪润津丹掏了出来，便向金钏儿口里一送。金钏儿并不睁眼，只管噙了。宝玉上来便拉着，悄悄的笑道：“我明日和太太讨你，咱们在一处罢。""金钏儿不答。宝玉又道：“不然，等太太醒了我就讨。""金钏儿睁开眼，将宝玉一推，笑道：“你忙什么！`金簪子掉在井里头，有你的只是有你的""，连这句话语难道也不明白？我倒告诉你个巧宗儿，你往东小院子里拿环哥儿同彩云去。""宝玉笑道：“凭他怎么去罢，我只守着你。""只见王夫人翻身起来，照金钏儿脸上就打了个嘴巴子，指着骂道：“下作小娼妇，好好的爷们，都叫你教坏了。""宝玉见王夫人起来，早一溜烟去了。",neutral
"难道这也是个痴丫头，又象颦儿来葬花不成？""因又自叹道：“若真也葬花，可谓`东施效颦，不但不为新特，且更可厌了。""想毕，便要叫那女子，说：“你不用跟着那林姑娘学了。""话未出口，幸而再看时，这女孩子面生，不是个侍儿，倒象是那十二个学戏的女孩子之内的，却辨不出他是生旦净丑那一个角色来。宝玉忙把舌头一伸，将口掩住，自己想道：“幸而不曾造次。上两次皆因造次了，颦儿也生气，宝儿也多心，如今再得罪了他们，越发没意思了。""一面想，一面又恨认不得这个是谁。再留神细看，只见这女孩子眉蹙春山，眼颦秋水，面薄腰纤，袅袅婷婷，大有林黛玉之态。宝玉早又不忍弃他而去，只管痴看。只见他虽然用金簪划地，并不是掘土埋花，竟是向土上画字。宝玉用眼随着簪子的起落，一直一画一点一勾的看了去，数一数，十八笔。自己又在心里用指头按着他方才下笔的规矩写了，猜是个什么字。写成一想，原来就是个蔷薇花的""蔷""字。宝玉想道：“必定是他也要作诗填词。这会子见了这花，因有所感，或者偶成了两句，一时兴至恐忘，在地下画着推敲，也未可知。且看他底下再写什么。""一面想，一面又看，只见那女孩子还在那里画呢，画来画去，还是个""蔷""字。再看，还是个""蔷""字。里面的原是早已痴了，画完一个又画一个，已经画了有几千个""蔷""。外面的不觉也看痴了，两个眼睛珠儿只管随着簪子动，心里却想：“这女孩子一定有什么话说不出来的大心事，才这样个形景。外面既是这个形景，心里不知怎么熬煎。看他的模样儿这般单薄，心里那里还搁的住熬煎。可恨我不能替你分些过来。",neutral
"这时下雨。他这个身子，如何禁得骤雨一激！""因此禁不住便说道：“不用写了。你看下大雨，身上都湿了。""那女孩子听说倒唬了一跳，抬头一看，只见花外一个人叫他不要写了，下大雨了。一则宝玉脸面俊秀，二则花叶繁茂，上下俱被枝叶隐住，刚露着半边脸，那女孩子只当是个丫头，再不想是宝玉，因笑道：“多谢姐姐提醒了我。难道姐姐在外头有什么遮雨的？""一句提醒了宝玉，""嗳哟""了一声，才觉得浑身冰凉。低头一看，自己身上也都湿了。说声""不好""，只得一气跑回怡红院去了，心里却还记挂着那女孩子没处避雨。",surprise
"谁这会子叫门，没人开去。""宝玉道：“是我。""麝月道：“是宝姑娘的声音。""晴雯道：“胡说！宝姑娘这会子做什么来。""袭人道：“让我隔着门缝儿瞧瞧，可开就开，要不可开，叫他淋着去。""说着，便顺着游廊到门前，往外一瞧，只见宝玉淋的雨打鸡一般。袭人见了又是着忙又是可笑，忙开了门，笑的弯着腰拍道：“这么大雨地里跑什么？那里知道爷回来了。",neutral
"下流东西们！我素日担待你们得了意，一点儿也不怕，越发拿我取笑儿了。""口里说着，一低头见是袭人哭了，方知踢错了，忙笑道：“嗳哟，是你来了！踢在那里了？""袭人从来不曾受过大话的，今儿忽见宝玉生气踢他一下，又当着许多人，又是羞，又是气，又是疼，真一时置身无地。待要怎么样，料着宝玉未必是安心踢他，少不得忍着说道：“没有踢着。还不换衣裳去。""宝玉一面进房来解衣，一面笑道：“我长了这么大，今日是头一遭儿生气打人，不想就偏遇见了你！""袭人一面忍痛换衣裳，一面笑道：“我是个起头儿的人，不论事大事小事好事歹，自然也该从我起。但只是别说打了我，明儿顺了也打起别人来。""宝玉道：“我才也不是安心。""袭人道：“谁说你是安心了！素日开门关门，都是那起小丫头子们的事。他们是憨皮惯了的，早已恨的人牙痒痒，他们也没个怕惧儿。你当是他们，踢一下子，唬唬他们也好些。才刚是我淘气，不叫开门的。",angry
"作什么？""宝玉道：“你梦里`嗳哟，必定踢重了。我瞧瞧。""袭人道：“我头上发晕，嗓子里又腥又甜，你倒照一照地下罢。宝玉听说，果然持灯向地下一照，只见一口鲜血在地。宝玉慌了，只说也就心凉了半截。要知端的，且听下回分解。",neutral
如何他不来瞧宝玉？便是有事缠住了，他必定也是要来打个花胡哨，讨老太太和太太的好儿才是.今儿这早晚不来，必有原故。,angry
"我来了这么几年，留神看起来，凤丫头凭他怎么巧，再巧不过老太太去.""贾母听说，便答道：“我如今老了，那里还巧什么.当日我象凤哥儿这么大年纪，比他还来得呢.他如今虽说不如我们，也就算好了，比你姨娘强远了.你姨娘可怜见的，不大说话，和木头似的，在公婆跟前就不大显好.凤儿嘴乖，怎么怨得人疼他。",sad
"真真的二奶奶的这张嘴怕死人！""宝玉伸拉着袭人笑道：“你站了这半日，可乏了？""一面说，一面拉他身旁坐了.袭人笑道：“可是又忘了.趁宝姑娘在院子里，你和他说，烦他莺儿来打上几根络子。",neutral
让他们小妯娌伏侍，你在那里坐了，好说话儿。,neutral
他一个人拿不去。,sad
"你母亲身子好？""玉钏儿满脸怒色，正眼也不看宝玉，半日，方说了一个""好""字.宝玉便觉没趣，半日，只得又陪笑问道：“谁叫你给我送来的？""玉钏儿道：“不过是奶奶太太们！""宝玉见他还是这样哭丧，便知他是为金钏儿的原故，待要虚心下气磨转他，又见人多，不好下气的，因而变尽方法，将人都支出去，然后又陪笑问长问短.那玉钏儿先虽不悦，只管见宝玉一些性子没有，凭他怎么丧谤，他还是温存和气，自己倒不好意思的了，脸上方有分喜色.宝玉便笑求他：“好姐姐，你把那汤拿了来我尝尝。",neutral
傅二爷家的两个嬷嬷来请安，来见二爷。,neutral
"怪道有人说他家宝玉是外像好里头糊涂，看不吃的，果然有些呆气.他自己烫了，倒问人疼不疼，这可不是个呆子？""那一个又笑道：“我前一回来，听见他家里许多人抱怨，千真万真的有些呆气.大雨淋的水鸡似的，他反告诉别人`下雨了，快避雨去罢.你说可笑不可笑？时常没人在跟前，就自哭自笑的，看见燕子，就和燕子说话，河里看见了鱼，就和鱼说话，见了星星月亮，不是长吁短叹，就是咕咕哝哝的.且是连一点刚性也没有，连那些毛丫头的气都受的.爱惜东西，连个线头儿都是好的，糟踏起来，那怕值千值万的都不管了。",angry
才只顾说话，就忘了你.烦你来不为别的，却为替我打几根络子。,angry
十六岁了。,happy
自从玉钏儿姐姐死了，太太跟前少着一个人.太太或看准了那个丫头好，就吩咐，下月好发放月钱的。,neutral
"你也过于小心了，这个屋里那里还有苍蝇蚊子，还拿蝇帚子赶什么？""袭人不防，猛抬头见宝钗，忙放下针线，起身悄悄笑道：“姑娘来了，我倒也不防，唬了一跳.姑娘不知道，虽然没有苍蝇蚊子，谁知有一种小虫子，从这纱眼里钻进来，人也看不见，只睡着了，咬一口，就象蚂蚁夹的。",surprise
走罢.我想起袭人来，他说午间要到池子里去洗衣裳，想必去了，咱们那里找他去。,neutral
"""和尚道士的话如何信得？什么是金玉姻缘，我偏说是木石姻缘！""薛宝钗听了这话，不觉怔了.忽见袭人走过来，笑道：“还没有醒呢。",neutral
就是为那话了。,neutral
在他房里呢。,neutral
"是个什么雀儿，会衔旗串戏台？""贾蔷笑道：“是个玉顶金豆。",neutral
"我昨晚上的话竟说错了，怪道老爷说我是`管窥蠡测.昨夜说你们的眼泪单葬我，这就错了.我竟不能全得了.从此后只是各人各得眼泪罢了.""袭人昨夜不过是些顽话，已经忘了，不想宝玉今又提起来，便笑道：“你可真真有些疯了。",neutral
我才在舅母跟前听的明儿是薛姨妈的生日，叫我顺便来问你出去不出去.你打发人前头说一声去。,neutral
可是我忘了，才说要瞧瞧妹妹去的，可好些了，你偏走来。,sad
倒是妹妹的高雅，我如今就去商议。,neutral
独他来了，还有什么人？&qut;婆子道：“还有两盆花儿.&qut;宝玉道：“你出去说，我知道了，难为他想着.你便把花儿送到我屋里去就是了。,neutral
又来了一个。,neutral
既然定要起诗社，咱们都是诗翁了，先把这些姐妹叔嫂的字样改了才不俗。,angry
就是这样好.但序齿我大，你们都要依我的主意，管情说了大家合意.我们个人起社，我和二姑娘四姑娘都不会作诗，须得让出我们个人去.我们个各分一件事。,neutral
只是原系我起的意，我须得先作个东道主人，方不负我这兴。,neutral
蘅芜君，你可有了？&qut;宝钗道：“有却有了，只是不好。,neutral
到底是蘅芜君。,neutral
你们都有了？&qut;说着提笔一挥而就，掷与众人.李纨等看他写道是：,neutral
若论风流别致，自是这首，若论含蓄浑厚，终让蘅稿。,neutral
这银子赏那抬花来的小子们，这钱你们打酒吃罢。,neutral
这一个缠丝白玛瑙碟子那去了？&qut;众人见问，都你看我我看你，都想不起来.半日，晴雯笑道：“给姑娘送荔枝去的，还没送来呢.&qut;袭人道：“家常送东西的家伙也多，巴巴的拿这个去。,neutral
偏忘了他.我自觉心里有件事，只是想不起来，亏你提起来，正要请他去.这诗社里若少了他还有什么意思。,sad
且别给他诗看，先说与他韵.他后来，先罚他和了诗：若好，便请入社，若不好，还要罚他一个东道再说。,angry
螃蟹不可多拿来，仍旧放在蒸笼里，拿十个来，吃了再拿。,neutral
这里风大，才又吃了螃蟹，老太太还是回房去歇歇罢了.若高兴，明日再来逛逛。,happy
新奇固新奇，只怕作不出来。,neutral
等我从公评来.通篇看来，各有各人的警句.今日公评：《咏菊》第一，《问菊》第二，《菊梦》第，题目新，诗也新，立意更新，恼不得要推潇湘妃子为魁了，然后《簪菊>>《对菊》《供菊》《画菊》《忆菊》次之。,neutral
"今日持螯赏桂，亦不可无诗.我已吟成，谁还敢作呢？""说着，便忙洗了提笔写出.众人看道：",neutral
这样的诗，要一百首也有。,neutral
我的不及你的，我烧了他.你那个很好，比方才的菊花诗还好，你留着他给人看。,neutral
写得痛快！我的诗也该烧了。,happy
奶奶，别只摸的我怪痒的。,angry
我们村庄上种地种菜，每年每日，春夏秋冬，风里雨里，那有个坐着的空儿，天天都是在那地头子上作歇马凉亭，什么奇奇怪怪的事不见呢.就象去年冬天，接连下了几天雪，地下压了四尺深.我那日起的早，还没出房门，只听外头柴草响.我想着必定是有人偷柴草来了.我爬着窗户眼儿一瞧，却不是我们村庄上的人。,surprise
老太太说了，还要摆酒还史妹妹的席，叫咱们作陪呢.等着吃了老太太的，咱们再请不迟。,neutral
"那原是我们庄北沿地埂子上有一个小祠堂里供的，不是神佛，当先有个什么老爷.""说着又想名姓.宝玉道：“不拘什么名姓，你不必想了，只说原故就是了。",neutral
"可有庙了？""茗烟笑道：“爷听的不明白，叫我好找.那地名座落不似爷说的一样，所以找了一日，找到东北上田埂子上才有一个破庙。",neutral
快去吧，立等你说话呢。,neutral
姥姥，你上来走，仔细苍苔滑了。,neutral
